patent_id,related_doc_number,published_country,related_doc_type,related_doc_kind,related_doc_published_date,related_doc_sequence
8833531,20060131952,US,related-publication,,2006-06-22,0
9129202,61413801,US,us-provisional-application,,2010-11-15,0
10402828,9978067,US,continuation,parent-grant-document,2018-05-22,7
6966750,6783323,US,continuation,parent-grant-document,,1
10963363,20200167260,US,related-publication,,2020-05-28,3
7822946,60887989,US,us-provisional-application,,2007-02-02,0
9836747,61499342,US,us-provisional-application,,2011-06-21,0
6596010,08815398,,continuation-in-part,child-doc,,2
7026190,20030040138,US,related-publication,,2003-02-27,0
8955247,61669788,US,us-provisional-application,,2012-07-10,0
7531148,11685596,US,continuation,child-doc,,2
10258266,61086108,US,us-provisional-application,,2008-08-04,26
10328618,8568635,US,continuation-in-part,parent-grant-document,,13
10963003,15886009,US,continuation-in-part,parent-doc,2018-02-01,0
6955514,20040091334,US,related-publication,,2004-05-13,0
D712012,29428543,US,division,parent-doc,2012-07-31,0
7407889,20050098539,US,related-publication,,2005-05-12,2
6497188,20020005154,US,related-publication,,2002-01-17,1
11314377,20200012412,US,related-publication,,2020-01-09,4
7169565,10960251,US,continuation,child-doc,,1
9399446,20140259506,US,related-publication,,2014-09-18,7
9041576,20140002287,US,related-publication,,2014-01-02,0
6799189,20030093444,US,related-publication,,2003-05-15,0
10382966,8717166,US,continuation,parent-grant-document,2014-05-06,28
10770030,16116870,US,continuation,child-doc,,1
9423393,7569393,US,continuation,parent-grant-document,2009-08-04,3
10953746,62362384,US,us-provisional-application,,2016-07-14,2
8409572,13436114,US,continuation,child-doc,,1
11231539,10884175,US,continuation,parent-grant-document,,1
9521582,PCT/KR2008/002053,WO,continuation,parent-pct-document,2008-04-11,2
8007866,7060325,US,continuation-in-part,parent-grant-document,,6
7456273,60178816,US,us-provisional-application,,2000-01-28,9
11146547,10594683,US,continuation,parent-grant-document,,1
8162094,11891869,US,division,child-doc,,8
6446733,6044914,US,continuation,parent-grant-document,,2
8697354,13474255,US,division,child-doc,,3
7569962,20060273684,US,related-publication,,2006-12-07,0
10757697,PCT/IB2016/057062,US,continuation,parent-doc,2016-11-23,3
9424714,13360699,US,continuation,parent-doc,2012-01-28,3
8329348,13367998,US,continuation,child-doc,,2
11448986,17128596,US,continuation,child-doc,,2
11457013,15153171,US,continuation,parent-doc,2016-05-12,0
8609912,20120209041,US,related-publication,,2012-08-16,1
7860564,20070179532,US,related-publication,,2007-08-02,2
9178130,14187879,US,division,child-doc,,2
9803298,62094170,US,us-provisional-application,,2014-12-19,0
7181790,20050246838,US,related-publication,,2005-11-10,0
6557855,20020158412,US,related-publication,,2002-10-31,0
7037940,10846152,US,continuation,child-doc,,2
9335585,20160070129,US,related-publication,,2016-03-10,0
10945267,10206213,US,continuation,parent-grant-document,,4
7680728,60327026,US,us-provisional-application,,2001-10-03,1
10265578,20180117398,US,related-publication,,2018-05-03,20
8572482,12184311,US,continuation,child-doc,,2
11375911,62604656,US,us-provisional-application,,2017-07-17,0
6340702,09249420,,continuation-in-part,child-doc,,2
6838666,60439350,US,us-provisional-application,,2003-01-10,0
8973573,20100326435,US,related-publication,,2010-12-30,1
8557281,PCT/GB03/04208,WO,division,parent-pct-document,2003-09-26,1
7739155,11034335,US,continuation,parent-doc,2005-01-12,0
10298302,10014919,US,continuation,parent-grant-document,2018-07-03,4
10777040,14538597,US,continuation,parent-doc,2014-11-11,6
8328552,11104678,US,continuation-in-part,parent-doc,2005-04-13,3
8609422,13422705,US,continuation,child-doc,,4
10300014,15405991,US,continuation,child-doc,,7
7056165,20050042947,US,related-publication,,2005-02-24,0
11244356,20210019789,US,related-publication,,2021-01-21,4
9984479,20160133034,US,related-publication,,2016-05-12,0
10905148,15729080,US,continuation,parent-doc,2017-10-10,18
8525508,12167975,US,division,parent-doc,2008-07-03,3
10066004,20160311884,US,related-publication,,2016-10-27,8
6829076,20030184186,US,related-publication,,2003-10-02,0
10065467,20170008358,US,related-publication,,2017-01-12,1
10659103,14774845,US,continuation,parent-doc,,0
11176404,PCT/CN2019/090406,US,continuation,parent-doc,2019-06-06,0
7057261,10699276,US,division,parent-doc,2003-10-31,0
8664922,10780927,US,continuation,parent-doc,2004-02-17,0
10240823,12537852,US,continuation,parent-doc,2009-08-07,0
10493109,8852938,US,continuation,parent-grant-document,2014-10-07,3
6836444,10166779,US,continuation,parent-doc,2002-06-12,5
10792850,15638266,US,continuation,parent-doc,2017-06-29,0
8003115,20080181909,US,related-publication,,2008-07-31,5
7377982,11113726,US,continuation,child-doc,,2
10957388,13597639,US,continuation,parent-doc,2012-08-29,9
11076867,15857385,US,continuation,parent-doc,2017-12-28,0
10424390,14332468,US,continuation,child-doc,,14
10562318,20190134990,US,related-publication,,2019-05-09,1
8681840,61472272,US,us-provisional-application,,2011-04-06,0
9884060,20170014413,US,related-publication,,2017-01-19,9
6663328,20020054803,US,related-publication,,2002-05-09,1
10847957,15405727,US,continuation,parent-doc,2017-01-13,0
11019233,20200304675,US,related-publication,,2020-09-24,0
10493693,62536888,US,us-provisional-application,,2017-07-25,0
7044395,60158015,US,us-provisional-application,,1999-10-06,34
8812696,11969603,US,continuation-in-part,child-doc,,1
6865589,20030086587,US,related-publication,,2003-05-08,3
7638757,11164414,US,division,parent-doc,2005-11-22,0
11086906,62485264,US,us-provisional-application,,2017-04-13,0
8548927,10708837,US,continuation-in-part,child-doc,,4
10833771,10218447,US,continuation,parent-grant-document,2019-02-26,7
8503272,09789522,US,continuation,parent-doc,2001-02-22,0
7263764,20040057192,US,related-publication,,2004-03-25,4
9927242,20170122742,US,related-publication,,2017-05-04,1
9730186,8811903,US,continuation,parent-grant-document,,1
11020557,62579960,US,us-provisional-application,,2017-11-01,0
8095382,11879751,US,continuation-in-part,parent-doc,2007-07-17,0
9245653,13175637,US,continuation-in-part,parent-doc,2011-07-01,3
9143168,8627179,US,continuation,parent-grant-document,,1
7576605,60794039,US,us-provisional-application,,2006-04-20,0
7599844,60622906,US,us-provisional-application,,2004-10-28,26
7296083,20040003107,US,related-publication,,2004-01-01,0
9113948,14573726,US,continuation,child-doc,,2
7677326,7445054,US,continuation,parent-grant-document,,1
8261486,20070271842,US,related-publication,,2007-11-29,3
10081158,20160185078,US,related-publication,,2016-06-30,4
9031521,13619538,US,continuation,parent-doc,2012-09-14,0
10217301,15952056,US,continuation,child-doc,,1
9746113,13469430,US,continuation-in-part,parent-doc,2012-05-11,0
10403483,14813732,US,continuation,child-doc,,5
8496793,20080292812,US,related-publication,,2008-11-27,0
7422847,20070231831,US,related-publication,,2007-10-04,7
7620818,11218261,US,continuation-in-part,child-doc,,1
8163639,7482665,US,division,parent-grant-document,,1
8564211,20110163689,US,related-publication,,2011-07-07,0
8270486,12857682,US,continuation,parent-doc,2010-08-17,0
8600595,20120029741,US,related-publication,,2012-02-02,0
8100525,7946703,US,continuation-in-part,parent-grant-document,,4
10579946,13327718,US,continuation,parent-doc,2011-12-15,0
11209543,10597130,US,continuation-in-part,parent-grant-document,,1
10521423,20150331905,US,related-publication,,2015-11-19,5
7403767,20060246877,US,related-publication,,2006-11-02,0
8371099,7934383,US,division,parent-grant-document,,1
10195361,9199037,US,continuation,parent-grant-document,,1
10313695,PCT/US2013/060523,WO,continuation,parent-pct-document,2013-09-19,2
8934327,61094027,US,us-provisional-application,,2008-09-03,0
10485423,61799502,US,us-provisional-application,,2013-03-15,5
8088809,7666889,US,continuation,parent-grant-document,,1
8914410,7912856,US,continuation,parent-grant-document,,1
9705765,12182570,US,continuation,child-doc,,11
9385287,14584009,US,continuation,child-doc,,5
10237859,61602587,US,us-provisional-application,,2012-02-23,6
7107793,20040070120,US,related-publication,,2004-04-15,0
8163936,7582672,US,continuation,parent-grant-document,,1
10129275,20160088007,US,related-publication,,2016-03-24,0
10225314,12019568,US,continuation,parent-doc,2008-01-24,0
9966139,20180033484,US,related-publication,,2018-02-01,3
7703204,20060264091,US,related-publication,,2006-11-23,3
9816427,20160131014,US,related-publication,,2016-05-12,0
8979848,60846969,US,us-provisional-application,,2006-09-25,0
6444590,09018228,US,division,parent-doc,1998-02-03,4
10685703,20200082876,US,related-publication,,2020-03-12,0
8855121,11839184,US,continuation,child-doc,,8
7923820,11949559,US,division,parent-doc,2007-12-03,0
6342939,09318620,,division,child-doc,,5
7318951,20050208231,US,related-publication,,2005-09-22,0
7215736,60550758,US,us-provisional-application,,2004-03-05,0
10677563,61969009,US,us-provisional-application,,2014-03-21,2
10205368,20170063207,US,related-publication,,2017-03-02,0
10880256,16689819,US,continuation,child-doc,,2
7180386,09924658,US,division,parent-doc,2001-08-08,3
10515372,62060962,US,us-provisional-application,,2014-10-07,13
7924891,7283500,US,continuation,parent-grant-document,,1
6763043,09519240,US,continuation-in-part,parent-doc,2000-03-06,34
6473048,60107921,US,us-provisional-application,,1998-11-10,1
11154600,61817229,US,us-provisional-application,,2013-04-29,4
6802198,6571594,US,continuation,parent-grant-document,,2
7904235,7346449,US,continuation,parent-grant-document,,1
10862900,20200137079,US,related-publication,,2020-04-30,0
11148575,62719791,US,us-provisional-application,,2018-08-20,0
10007806,15099275,US,continuation,child-doc,,2
10096623,13558638,US,continuation,parent-doc,2012-07-26,15
D719254,D690003,US,continuation,parent-grant-document,2013-09-17,1
9775132,62107794,US,us-provisional-application,,2015-01-26,0
9833077,61760545,US,us-provisional-application,,2013-02-04,2
7959659,11027822,US,continuation-in-part,child-doc,,1
7085696,09649495,US,continuation-in-part,parent-doc,2000-08-28,3
9980675,15342262,US,division,child-doc,,2
10377779,15017329,US,continuation,child-doc,,5
9056753,20130277631,US,related-publication,,2013-10-24,1
8032310,60590931,US,us-provisional-application,,2004-07-02,0
9514670,20150294621,US,related-publication,,2015-10-15,15
9056300,20120219460,US,related-publication,,2012-08-30,0
9393128,12791623,US,continuation,parent-doc,2010-06-01,5
9908033,20130270770,US,related-publication,,2013-10-17,1
11426134,10649600,US,continuation,parent-doc,2003-08-26,11
7993326,10123436,US,continuation,parent-doc,2002-04-15,8
7575406,20040151562,US,related-publication,,2004-08-05,1
7601122,20040215075,US,related-publication,,2004-10-28,1
8784849,10398845,US,continuation-in-part,child-doc,,9
10532789,12167149,US,continuation,parent-doc,2008-07-02,6
7891776,6755509,US,continuation-in-part,parent-grant-document,,10
9501405,9032137,US,continuation,parent-grant-document,,1
9182700,20130089354,US,related-publication,,2013-04-11,0
9613420,20140105486,US,related-publication,,2014-04-17,0
9978121,20160239942,US,related-publication,,2016-08-18,1
10697177,20160222656,US,related-publication,,2016-08-04,2
8106799,61162538,US,us-provisional-application,,2009-03-23,0
10885310,20190057248,US,related-publication,,2019-02-21,1
8574644,20100112127,US,related-publication,,2010-05-06,0
10245565,62202554,US,us-provisional-application,,2015-08-07,0
10183874,61917840,US,us-provisional-application,,2013-12-18,0
9504550,14587856,US,continuation-in-part,parent-doc,2014-12-31,0
6464705,60012187,US,us-provisional-application,,1996-02-23,3
8481852,20120211253,US,related-publication,,2012-08-23,0
10821339,16351143,US,continuation,parent-doc,2019-03-12,50
11424892,13115055,US,continuation,child-doc,,20
8635861,20110146236,US,related-publication,,2011-06-23,1
10372370,20180373456,US,related-publication,,2018-12-27,0
6660840,5876735,US,continuation-in-part,parent-grant-document,,11
8758640,13667169,US,continuation,child-doc,,3
10085925,15047364,US,continuation-in-part,child-doc,,4
9108944,61388457,US,us-provisional-application,,2010-09-30,2
7042038,09446302,US,continuation,parent-doc,2000-04-14,3
10231437,29559611,US,continuation-in-part,child-doc,,11
7783146,60360261,US,us-provisional-application,,2002-02-27,10
8276511,60759356,US,us-provisional-application,,2006-01-17,20
8541462,60914424,US,us-provisional-application,,2007-04-27,3
8199235,20100053396,US,related-publication,,2010-03-04,0
RE47330,09923683,US,reissue,parent-doc,2001-08-06,0
7447876,10190703,US,continuation,parent-doc,2002-07-09,0
11169180,9229031,US,division,parent-grant-document,2016-01-05,4
8065928,20090139310,US,related-publication,,2009-06-04,1
7658222,20070240847,US,related-publication,,2007-10-18,0
10081365,15483825,US,continuation,child-doc,,2
10608958,9078206,US,continuation,parent-grant-document,,15
9815961,14844510,US,continuation,child-doc,,2
10249129,61708519,US,us-provisional-application,,2012-10-01,10
9917773,12891936,US,continuation-in-part,parent-doc,2010-09-28,34
10167723,20150354455,US,related-publication,,2015-12-10,1
10423077,20190146356,US,related-publication,,2019-05-16,3
11152332,16523320,US,continuation,child-doc,,5
11192125,20200078802,US,related-publication,,2020-03-12,1
7303476,6878067,US,continuation,parent-grant-document,,1
9018548,20140168160,US,related-publication,,2014-06-19,3
10637331,20180183303,US,related-publication,,2018-06-28,0
8945160,12497135,US,continuation-in-part,parent-doc,2009-07-02,0
8050059,11875452,US,division,parent-doc,2007-10-19,0
9446224,12667870,US,continuation-in-part,parent-doc,2011-02-10,0
11116634,20200038186,US,related-publication,,2020-02-06,16
6713532,10139968,,continuation-in-part,child-doc,,4
8499971,8011534,US,continuation,parent-grant-document,,1
8555140,13759225,US,continuation,child-doc,,2
9753865,15262026,US,continuation,child-doc,,2
9666176,20150078572,US,related-publication,,2015-03-19,0
11286422,20170158956,US,related-publication,,2017-06-08,0
11233661,20200274718,US,related-publication,,2020-08-27,0
10032289,14589910,US,continuation,parent-doc,2015-01-05,0
10750667,15850413,US,continuation,child-doc,,2
11287575,63170054,US,us-provisional-application,,2021-04-02,9
7801846,20070239758,US,related-publication,,2007-10-11,0
11269331,16514624,US,continuation,parent-doc,2019-07-17,3
8192006,20100141721,US,related-publication,,2010-06-10,0
7677914,7520771,US,continuation,parent-grant-document,,1
7175173,20050121847,US,related-publication,,2005-06-09,0
11136574,15639401,US,continuation-in-part,child-doc,,4
6774731,6593817,US,continuation,parent-grant-document,,2
9189532,61511897,US,us-provisional-application,,2011-07-26,1
11162929,16574593,US,continuation,child-doc,,2
9011812,20130259791,US,related-publication,,2013-10-03,0
8799094,12276666,US,division,child-doc,,1
10556062,60528106,US,us-provisional-application,,2003-12-08,17
9949843,13786037,US,continuation,parent-doc,2013-03-05,16
9544520,20150311887,US,related-publication,,2015-10-29,1
9212391,8492086,US,continuation,parent-grant-document,2013-07-23,1
7755364,20060164107,US,related-publication,,2006-07-27,0
8357318,20080277812,US,related-publication,,2008-11-13,1
9855358,14283814,US,continuation-in-part,child-doc,,5
9267150,20130316449,US,related-publication,,2013-11-28,4
7324774,10434274,US,continuation,child-doc,,11
6636232,20020093520,US,related-publication,,2002-07-18,0
6737022,6074880,US,continuation-in-part,parent-grant-document,,2
9667751,60237571,US,us-provisional-application,,2000-10-03,15
7657764,7337335,US,division,parent-grant-document,,1
10096194,15462726,US,continuation,child-doc,,3
8133514,7276534,US,continuation,parent-grant-document,,3
6683111,09421172,US,division,parent-doc,1999-10-19,1
7762465,09990585,US,continuation-in-part,parent-doc,2001-11-21,113
8542418,20120050755,US,related-publication,,2012-03-01,0
9805297,61117186,US,us-provisional-application,,2008-11-23,11
7235081,10175417,US,continuation-in-part,parent-doc,2002-06-19,6
7788455,20090254730,US,related-publication,,2009-10-08,3
7419792,10713642,US,continuation,parent-doc,2003-11-13,2
8422108,08554630,US,continuation-in-part,parent-doc,1995-11-06,14
7554143,20070018213,US,related-publication,,2007-01-25,3
10612101,62342519,US,us-provisional-application,,2016-05-27,0
9745412,14205950,US,continuation-in-part,child-doc,,2
8406447,20110261988,US,related-publication,,2011-10-27,0
10332207,62079388,US,us-provisional-application,,2014-11-13,0
7255784,10694263,US,division,child-doc,,2
10966710,20190175169,US,related-publication,,2019-06-13,12
8812497,12973195,US,continuation,child-doc,,5
