application_id,patent_id,patent_application_type,filing_date,series_code,rule_47_flag
2003/10675119,7218816,10,2003-09-30,10,0.0
2010/12854215,8026396,12,2010-08-11,12,0.0
2012/13650687,8951798,13,2012-10-12,13,0.0
09/982903,6413329,9,2001-10-22,9,0.0
07/706268,5138915,7,1991-05-28,7,0.0
06/416800,D280450,6,1982-09-13,6,0.0
2007/11743109,9383116,11,2007-05-01,11,0.0
09/192903,6445468,9,1998-11-16,9,0.0
2005/11195112,7317385,11,2005-08-02,11,0.0
05/543779,4050207,5,1975-01-24,5,0.0
2007/11945513,8005768,11,2007-11-27,11,0.0
2017/15841967,10371229,15,2017-12-14,15,0.0
2009/12372240,7846337,12,2009-02-17,12,0.0
2012/13467815,8738527,13,2012-05-09,13,0.0
09/917221,6624400,9,2001-07-30,9,0.0
2019/16581964,10770351,16,2019-09-25,16,0.0
2010/12706417,9239043,12,2010-02-16,12,0.0
2021/17503911,11448104,17,2021-10-18,17,0.0
8                                   ,5784927,08,1996-05-02,08,0.0
2011/13083981,8793780,13,2011-04-11,13,0.0
09/256763,6166086,9,1999-02-24,9,0.0
2001/09944569,7164893,9,2001-08-31,9,0.0
2012/14368515,9035008,14,2012-12-21,14,0.0
2017/29596874,D815448,29,2017-03-12,29,0.0
05/970677,4229895,5,1978-12-18,5,0.0
07/388300,4945219,7,1989-07-27,7,0.0
2012/13350186,9058708,13,2012-01-13,13,0.0
8                                   ,5727696,8,1996-08-27,8,0.0
2008/12070078,7825462,12,2008-02-15,12,0.0
2019/29698062,D912275,29,2019-07-13,D,0.0
2020/16907030,11016408,16,2020-06-19,16,0.0
2007/12087165,7981854,12,2007-03-06,12,0.0
2008/12235959,8469022,12,2008-09-23,12,0.0
09/383704,6594675,9,1999-08-26,9,0.0
2014/14446405,9553218,14,2014-07-30,14,0.0
08/873595,6014362,8,1997-06-12,8,0.0
08/838937,6020999,8,1997-04-23,8,0.0
09/025619,5930921,9,1998-02-18,9,0.0
2011/13103956,9066499,13,2011-05-09,13,0.0
2015/14870706,9844051,14,2015-09-30,14,0.0
2010/12967242,8015437,12,2010-12-14,12,0.0
2005/11139210,7339281,11,2005-05-26,11,0.0
2001/10398871,7045268,10,2001-11-21,10,0.0
2015/15532692,10232822,15,2015-11-17,15,0.0
08/420408,5662137,8,1995-04-12,8,0.0
2020/17087556,11210105,17,2020-11-02,17,0.0
2015/14982966,9977655,14,2015-12-29,14,0.0
08/758133,5963842,8,1996-11-25,8,0.0
06/711503,4679595,6,1985-02-28,6,0.0
2019/16296624,10785888,16,2019-03-08,16,0.0
2007/11871318,8129423,11,2007-10-12,11,0.0
08/462974,5886680,8,1995-06-05,8,0.0
06/078735,4285372,6,1979-09-25,6,0.0
2019/16538375,10911387,16,2019-08-12,16,0.0
2015/14630804,9803784,14,2015-02-25,14,0.0
06/210190,4317837,6,1980-11-25,6,0.0
2014/14444168,9193061,14,2014-07-28,14,0.0
2016/15280197,10661166,15,2016-09-29,15,0.0
2012/13725847,9319248,13,2012-12-21,13,0.0
2014/14770695,10516220,14,2014-02-26,14,0.0
09/303533,6176405,9,1999-04-30,9,0.0
07/517006,5117767,7,1990-05-01,7,0.0
2007/11726229,7569456,11,2007-03-21,11,0.0
2004/10758940,7059564,10,2004-01-16,10,0.0
2009/12358470,8414863,12,2009-01-23,12,0.0
2012/13642002,9081509,13,2012-10-03,13,0.0
2013/29466492,D716131,29,2013-09-09,29,0.0
08/004240,5303454,8,1993-01-14,8,0.0
2004/11023000,7313656,11,2004-12-27,11,0.0
2018/15887790,10922766,15,2018-02-02,15,0.0
09/482081,6378285,9,2000-01-13,9,0.0
2010/12758285,8231756,12,2010-04-12,12,0.0
2012/13397264,8487734,13,2012-02-15,13,0.0
2012/13540559,8716569,13,2012-07-02,13,0.0
2009/13503483,9593872,13,2009-10-27,13,0.0
2015/14609416,9874488,14,2015-01-29,14,0.0
2015/15111050,9670131,15,2015-02-04,15,0.0
2003/10431254,6994244,10,2003-05-07,10,0.0
2018/16216303,10846299,16,2018-12-11,16,0.0
07/750183,5203082,7,1991-08-26,7,0.0
05/871264,4140870,5,1978-01-23,5,0.0
08/314256,6057813,8,1994-09-30,8,0.0
2018/35507198,D896144,35,2018-11-21,D,0.0
05/867381,4180296,5,1978-01-06,5,0.0
8                                   ,5799882,08,1996-02-21,08,0.0
2011/13207192,8131917,13,2011-08-10,13,0.0
07/304298,4967863,7,1989-01-30,7,0.0
2007/11706357,8046124,11,2007-02-15,11,0.0
2017/15649211,10464558,15,2017-07-13,15,0.0
08/778085,5876615,8,1997-01-02,8,0.0
2019/17041133,11279672,17,2019-04-17,17,0.0
2017/16083084,10836112,16,2017-02-08,16,0.0
2008/12168235,7946767,12,2008-07-07,12,0.0
2007/11967124,7785669,11,2007-12-29,11,0.0
09/422160,6270694,9,1999-10-22,9,0.0
8                                   ,5771695,8,1993-02-24,8,0.0
07/610278,5119829,7,1990-11-07,7,0.0
2004/10822181,7175599,10,2004-04-09,10,0.0
2020/16890086,11117705,16,2020-06-02,16,0.0
07/040794,5345470,7,1993-03-31,7,0.0
07/484058,4984627,7,1990-02-23,7,0.0
07/770686,5359325,7,1991-10-03,7,0.0
10/247229,6717520,10,2002-09-19,10,0.0
2004/11020166,6926580,11,2004-12-27,11,0.0
8                                   ,5679217,8,1995-02-03,8,0.0
8                                   ,5825736,08,1997-02-05,08,0.0
2017/15481713,11169032,15,2017-04-07,15,0.0
2004/10990178,7448273,10,2004-11-16,10,0.0
2003/10428469,6857396,10,2003-05-02,10,0.0
2016/15368822,10390225,15,2016-12-05,15,0.0
2010/12973000,8391043,12,2010-12-20,12,0.0
09/524683,6304098,9,2000-03-14,9,0.0
09/541192,6220128,9,2000-04-03,9,0.0
2015/14958438,9870195,14,2015-12-03,14,0.0
10/058249,6622800,10,2002-01-25,10,0.0
2016/15340827,9773886,15,2016-11-01,15,0.0
05/933670,4167857,5,1978-08-14,5,0.0
2018/15979547,10643106,15,2018-05-15,15,0.0
10/377391,6748777,10,2003-02-26,10,0.0
2003/29183329,D509656,29,2003-06-10,29,0.0
2013/29449106,D784448,29,2013-03-14,29,0.0
2008/12268410,8489388,12,2008-11-10,12,0.0
07/368753,5068325,7,1989-06-20,7,0.0
10/232757,6831019,10,2002-08-29,10,0.0
2018/16491243,11331301,16,2018-03-05,16,0.0
2006/29269811,D549282,29,2006-12-08,29,0.0
2016/15556643,10336877,15,2016-03-01,15,0.0
06/733601,4638587,6,1985-05-13,6,0.0
07/575574,5069912,7,1990-08-31,7,0.0
06/288970,4340560,6,1981-07-31,6,0.0
2018/15886752,11227318,15,2018-02-01,15,0.0
2012/14350912,9579358,14,2012-10-10,14,0.0
07/126445,4817503,7,1987-11-30,7,0.0
08/449609,5952212,8,1995-05-24,8,0.0
2020/16873863,11371054,16,2020-07-30,16,0.0
05/962179,4206260,5,1978-11-20,5,0.0
06/229434,4339298,6,1981-01-29,6,0.0
2014/14189080,10109176,14,2014-02-25,14,0.0
2014/14462685,9627124,14,2014-08-19,14,0.0
08/205939,5635204,8,1994-03-04,8,0.0
2007/11937508,7903066,11,2007-11-09,11,0.0
2017/15600447,11357900,15,2017-05-19,15,0.0
07/910394,5300416,7,1992-07-08,7,0.0
09/242671,6136840,9,1999-02-22,9,0.0
8                                   ,5816287,08,1996-02-29,08,0.0
2003/10538095,8096068,10,2003-12-05,10,0.0
2013/13786000,8781422,13,2013-03-05,13,0.0
2007/11620019,7701960,11,2007-01-04,11,0.0
06/584553,4583773,6,1984-02-29,6,0.0
09/997088,6606194,9,2001-11-30,9,0.0
2015/14709745,9443517,14,2015-05-12,14,0.0
09/888905,6437618,9,2001-06-25,9,0.0
05/968945,4210195,5,1978-12-13,5,0.0
09/146962,6333998,9,1998-09-04,9,0.0
2001/09892124,6888888,9,2001-06-26,9,0.0
2015/15516412,10437063,15,2015-10-26,15,0.0
09/209804,6130031,9,1998-12-11,9,0.0
06/276559,4338412,6,1981-06-23,6,0.0
2015/29517163,D782725,29,2015-02-10,29,0.0
06/799400,4711670,6,1985-11-19,6,0.0
2003/10384573,7418039,10,2003-03-11,10,0.0
2011/13049515,8505365,13,2011-03-16,13,0.0
09/339868,6185384,9,1999-06-25,9,0.0
2005/11294921,7520286,11,2005-12-05,11,0.0
2004/10536564,7186467,10,2004-01-30,10,0.0
2004/10987655,7643475,10,2004-11-12,10,0.0
2004/10956571,8468050,10,2004-10-01,10,0.0
2003/10368866,6929694,10,2003-02-19,10,0.0
2018/16138553,11005868,16,2018-09-21,16,0.0
09/356431,6691839,9,1999-07-19,9,0.0
2016/15237502,9680519,15,2016-08-15,15,0.0
2015/14945421,10145660,14,2015-11-18,14,0.0
2019/16275410,10994488,16,2019-02-14,16,0.0
2018/16216959,11253937,16,2018-12-11,16,0.0
2010/12798325,8545017,12,2010-04-01,12,0.0
2003/10519623,7351986,10,2003-07-01,10,0.0
2019/29716815,D925892,29,2019-12-12,D,0.0
2015/15314711,10852073,15,2015-06-05,15,0.0
2012/13706726,8804159,13,2012-12-06,13,0.0
2014/14165922,10115255,14,2014-01-28,14,0.0
2003/10735565,7000265,10,2003-12-12,10,0.0
8                                   ,5753304,8,1997-06-23,8,0.0
07/422167,5053450,7,1989-10-16,7,0.0
2019/16454945,11023296,16,2019-06-27,16,0.0
09/594115,6556391,9,2000-06-14,9,0.0
D                                   ,D400224,D,1997-05-06,D,0.0
08/973260,6015117,8,1997-12-02,8,0.0
09/332700,6453644,9,1999-06-14,9,0.0
2010/12773146,8475706,12,2010-05-04,12,0.0
07/124715,4804648,7,1987-11-24,7,0.0
2006/11441808,8298901,11,2006-05-26,11,0.0
2016/15044371,9980097,15,2016-02-16,15,0.0
2014/14446399,9288188,14,2014-07-30,14,0.0
2007/11680317,7840328,11,2007-02-28,11,0.0
07/304589,5073793,7,1989-02-01,7,0.0
2019/16669922,11020971,16,2019-10-31,16,0.0
2009/12989778,8598132,12,2009-04-06,12,0.0
05/840353,4188591,5,1977-10-07,5,0.0
2008/12285307,7944791,12,2008-10-01,12,0.0
2017/15797378,10785302,15,2017-10-30,15,0.0
09/831153,6647775,9,2001-10-19,9,0.0
2008/11971940,7869863,11,2008-01-10,11,0.0
2008/12191820,7676886,12,2008-08-14,12,0.0
06/913996,4723671,6,1986-10-01,6,0.0
09/673083,6740447,9,2000-10-11,9,0.0
29/157372,D465953,29,2002-03-18,29,0.0
8                                   ,5785785,08,1996-12-13,08,0.0
2017/15828245,10319411,15,2017-11-30,15,0.0
2017/15400630,10189808,15,2017-01-06,15,0.0
2010/12686498,8095459,12,2010-01-13,12,0.0
2014/14392310,10610165,14,2014-06-17,14,0.0
2005/11258662,8285972,11,2005-10-26,11,0.0
2008/12272704,8072673,12,2008-11-17,12,0.0
2007/11777314,8678239,11,2007-07-13,11,0.0
2004/10935405,7142358,10,2004-09-07,10,0.0
2008/12126138,7886847,12,2008-05-23,12,0.0
2013/14032981,9150380,14,2013-09-20,14,0.0
10/284974,6788029,10,2002-10-30,10,0.0
07/671772,5343561,7,1991-06-14,7,0.0
2006/11427336,7359232,11,2006-06-28,11,0.0
2007/11756294,8069196,11,2007-05-31,11,0.0
09/641246,6613380,9,2000-08-17,9,0.0
1999/09375309,6910011,9,1999-08-16,9,0.0
2009/12481998,8227272,12,2009-06-10,12,0.0
2018/16020470,10267103,16,2018-06-27,16,0.0
05/830654,4175546,5,1977-09-06,5,0.0
08/151686,5506866,8,1993-11-15,8,0.0
05/392526,4031390,5,1973-08-29,5,0.0
09/418506,6433123,9,1999-10-15,9,0.0
09/862820,6536483,9,2001-05-22,9,0.0
06/692886,4701838,6,1984-12-26,6,0.0
07/174404,4926957,7,1988-03-25,7,0.0
07/729324,5125661,7,1991-07-12,7,0.0
2004/10711665,7038752,10,2004-09-30,10,0.0
2014/14560750,9373397,14,2014-12-04,14,0.0
2017/16076909,11228829,16,2017-07-14,16,0.0
2011/13250212,9094059,13,2011-09-30,13,0.0
08/051183,5329438,8,1993-04-22,8,0.0
08/318046,5568691,8,1994-10-04,8,0.0
09/469439,6419006,9,1999-12-21,9,0.0
2008/12599799,8181597,12,2008-04-18,12,0.0
2000/10149228,7324557,10,2000-12-06,10,0.0
09/196361,6298096,9,1998-11-19,9,0.0
2003/10623160,7127170,10,2003-07-21,10,0.0
2018/16117910,11158663,16,2018-08-30,16,0.0
07/320707,4968691,7,1989-03-07,7,0.0
09/858653,6616594,9,2001-05-17,9,0.0
2018/15912328,10573103,15,2018-03-05,15,0.0
2009/12509130,8185146,12,2009-07-24,12,0.0
06/391812,4391925,6,1982-06-24,6,0.0
08/458287,5624472,8,1995-06-02,8,0.0
10/136440,6808488,10,2002-05-02,10,0.0
2007/11673867,7655625,11,2007-02-12,11,0.0
09/019722,6160855,9,1998-02-06,9,0.0
07/367699,D323081,7,1989-06-19,7,0.0
07/271396,4861164,7,1988-11-10,7,0.0
09/422699,6462287,9,1999-10-21,9,0.0
07/150869,4804216,7,1988-02-01,7,0.0
09/522502,6234340,9,2000-03-10,9,0.0
2006/11459664,7610079,11,2006-07-25,11,0.0
2015/14854925,9744238,14,2015-09-15,14,0.0
2004/10947879,7109066,10,2004-09-22,10,0.0
08/127432,5377556,8,1993-09-27,8,0.0
10/216112,6796851,10,2002-08-09,10,0.0
2016/15006447,9919582,15,2016-01-26,15,0.0
2009/12416174,8124770,12,2009-04-01,12,0.0
2020/16738422,11192287,16,2020-01-09,16,0.0
08/864585,5895492,8,1997-05-28,8,0.0
2013/13872000,9287049,13,2013-04-26,13,0.0
2006/11573850,8036620,11,2006-09-21,11,0.0
2019/16528451,10700760,16,2019-07-31,16,0.0
2011/13194299,8838156,13,2011-07-29,13,0.0
2018/16497751,11077003,16,2018-04-02,16,0.0
2006/11428304,7414550,11,2006-06-30,11,0.0
2017/15846340,10313330,15,2017-12-19,15,0.0
05/437679,3949176,5,1974-01-29,5,0.0
2014/14512123,9736112,14,2014-10-10,14,0.0
06/805345,4659297,6,1985-12-04,6,0.0
09/782431,6607108,9,2001-02-13,9,0.0
2016/15385859,10044358,15,2016-12-20,15,0.0
2007/11649347,7566259,11,2007-01-03,11,0.0
D                                   ,D384617,D,1996-04-22,D,0.0
2015/14811768,9351563,14,2015-07-28,14,0.0
2007/11705829,8409565,11,2007-02-14,11,0.0
2012/14348924,9088849,14,2012-09-26,14,0.0
2004/10965921,7064723,10,2004-10-15,10,0.0
07/268592,4973161,7,1988-11-08,7,0.0
07/917880,5211991,7,1992-07-23,7,0.0
09/259289,6180115,9,1999-03-01,9,0.0
09/820595,6651810,9,2001-03-29,9,0.0
2007/11905329,7761030,11,2007-09-28,11,0.0
2006/11389087,7923353,11,2006-03-27,11,0.0
2014/14248695,9190534,14,2014-04-09,14,0.0
2017/15398401,10240916,15,2017-01-04,15,0.0
2005/29235355,D578497,29,2005-08-01,29,0.0
2014/29485473,D761351,29,2014-03-19,29,0.0
07/817943,5303818,7,1992-01-03,7,0.0
2008/29306705,D600412,29,2008-04-15,29,0.0
2003/10346347,6857550,10,2003-01-15,10,0.0
06/018186,4300111,6,1979-03-07,6,0.0
06/509796,4534013,6,1983-06-30,6,0.0
08/290129,5581994,8,1994-08-15,8,0.0
07/725384,5104897,7,1991-06-28,7,0.0
2009/12482614,8364862,12,2009-06-11,12,0.0
2013/14355847,9773642,14,2013-06-12,14,0.0
06/574025,D284715,6,1984-01-26,6,0.0
2015/14793037,9287212,14,2015-07-07,14,0.0
08/195553,5511654,8,1994-02-14,8,0.0
2018/16476896,11306163,16,2018-01-10,16,0.0
2012/13345161,9060871,13,2012-01-06,13,0.0
05/585143,3988573,5,1975-06-09,5,0.0
8                                   ,5811282,08,1995-06-07,08,0.0
29/083346,D404425,29,1998-02-06,29,0.0
2018/16027626,10700839,16,2018-07-05,16,0.0
09/004983,5962254,9,1998-01-09,9,0.0
2007/11768525,8556564,11,2007-06-26,11,0.0
2014/14558818,9269454,14,2014-12-03,14,0.0
09/699892,6362462,9,2000-10-30,9,0.0
07/685251,5136332,7,1991-04-15,7,0.0
09/024441,5958558,9,1998-02-17,9,0.0
05/969973,4204632,5,1978-12-15,5,0.0
2011/13182973,8505457,13,2011-07-14,13,0.0
2007/11775618,8053029,11,2007-07-10,11,0.0
09/058032,6198979,9,1998-04-10,9,0.0
2016/15215463,10336317,15,2016-07-20,15,0.0
2017/15481936,9987514,15,2017-04-07,15,0.0
09/870404,6455095,9,2001-05-30,9,0.0
2010/12694030,9498777,12,2010-01-26,12,0.0
2011/13108346,8316566,13,2011-05-16,13,0.0
2009/12539537,10156959,12,2009-08-11,12,0.0
08/339510,5574703,8,1994-11-14,8,0.0
05/932115,4186587,5,1978-08-09,5,0.0
29/040606,D372155,29,1995-06-22,29,0.0
2014/14571264,9503451,14,2014-12-15,14,0.0
05/846908,4180012,5,1977-12-12,5,0.0
2008/12135999,9208003,12,2008-06-09,12,0.0
05/616061,3990678,5,1975-09-23,5,0.0
2019/16569514,11341732,16,2019-09-12,16,0.0
09/562001,6289861,9,2000-05-02,9,0.0
06/615559,4563271,6,1984-05-31,6,0.0
2012/13449157,8236281,13,2012-04-17,13,0.0
09/076884,6042782,9,1998-05-13,9,0.0
2015/14688695,9865089,14,2015-04-16,14,0.0
2016/15775293,10939549,15,2016-10-28,15,0.0
07/211303,4941478,7,1988-06-24,7,0.0
2020/29752356,D936393,29,2020-09-27,D,0.0
2020/16887311,11379991,16,2020-05-29,16,0.0
05/892175,4229907,5,1978-03-31,5,0.0
06/326855,4383422,6,1981-12-03,6,0.0
2018/16202817,11434774,16,2018-11-28,16,0.0
2018/15928749,10501345,15,2018-03-22,15,0.0
2005/11066464,7777726,11,2005-02-28,11,0.0
2017/15686678,10087299,15,2017-08-25,15,0.0
2008/12262117,7934740,12,2008-10-30,12,0.0
2021/17233350,11295675,17,2021-04-16,17,0.0
2018/16159888,11179052,16,2018-10-15,16,0.0
10/098812,6789932,10,2002-03-14,10,0.0
2009/12584591,8222582,12,2009-08-31,12,0.0
06/174954,4354978,6,1980-08-04,6,0.0
2010/29367047,D647371,29,2010-08-02,29,0.0
2004/10752003,7376998,10,2004-01-07,10,0.0
05/704089,4126885,5,1976-07-09,5,0.0
2019/16699355,11326275,16,2019-11-29,16,0.0
08/000565,5294648,8,1993-01-04,8,0.0
2012/13444400,8401640,13,2012-04-11,13,0.0
2011/13992441,9239064,13,2011-12-08,13,0.0
10/047722,6663422,10,2002-01-14,10,0.0
2018/15956846,10925370,15,2018-04-19,15,0.0
2014/14532443,9417629,14,2014-11-04,14,0.0
08/624087,5965308,8,1996-03-29,8,0.0
2013/14440601,9710674,14,2013-11-06,14,0.0
09/280158,6255582,9,1999-03-29,9,0.0
2018/16044139,10700713,16,2018-07-24,16,0.0
2016/15185962,10350750,15,2016-06-17,15,0.0
2018/16057187,10947246,16,2018-08-07,16,0.0
07/210940,5136628,7,1988-06-24,7,0.0
2021/17229748,11430512,17,2021-04-13,17,0.0
07/042357,4775821,7,1987-04-24,7,0.0
07/782955,5202626,7,1991-10-25,7,0.0
2020/29761526,D963715,29,2020-12-09,D,0.0
08/480940,5638041,8,1995-06-07,8,0.0
09/809090,6828729,9,2001-03-16,9,0.0
2001/10257416,6994664,10,2001-04-11,10,0.0
2005/11250352,8356314,11,2005-10-14,11,0.0
2019/16538033,11134737,16,2019-08-12,16,0.0
2010/12783058,8483463,12,2010-05-19,12,0.0
2003/10465484,7038421,10,2003-06-17,10,0.0
2010/12969365,8778115,12,2010-12-15,12,0.0
2002/10189174,7126771,10,2002-07-05,10,0.0
2017/15655726,10740119,15,2017-07-20,15,0.0
2017/15632903,11103439,15,2017-06-26,15,0.0
2015/15518941,9899647,15,2015-10-13,15,0.0
05/965207,D259322,5,1978-11-30,5,0.0
2017/15649758,10574790,15,2017-07-14,15,0.0
07/981946,5253110,7,1992-11-24,7,0.0
06/933959,4747384,6,1986-11-24,6,0.0
2008/12209482,9247368,12,2008-09-12,12,0.0
06/699999,4670606,6,1985-02-08,6,0.0
2011/13199700,9010919,13,2011-09-07,13,0.0
07/978093,5434871,7,1992-11-17,7,0.0
09/957703,6491013,9,2001-09-19,9,0.0
2017/15844693,10535347,15,2017-12-18,15,0.0
08/867589,6045914,8,1997-06-02,8,0.0
09/259510,6087567,9,1999-02-26,9,0.0
2009/12576160,8521637,12,2009-10-08,12,0.0
2013/14022152,9018155,14,2013-09-09,14,0.0
06/286310,4426880,6,1981-07-24,6,0.0
2012/13488420,9523793,13,2012-06-04,13,0.0
2009/12551936,7864592,12,2009-09-01,12,0.0
2011/29402619,D665243,29,2011-09-25,29,0.0
2015/15748004,10906780,15,2015-07-27,15,0.0
2006/11510233,7339378,11,2006-08-25,11,0.0
05/665848,4118943,5,1976-03-17,5,0.0
8                                   ,5730492,8,1996-02-09,8,0.0
2019/16705980,11300205,16,2019-12-06,16,0.0
2007/11685728,7661391,11,2007-03-13,11,0.0
2020/16816361,11050426,16,2020-03-12,16,0.0
2018/16123043,10349377,16,2018-09-06,16,0.0
2003/10675934,8712857,10,2003-09-30,10,0.0
05/929820,4201170,5,1978-07-31,5,0.0
2016/15347007,10928080,15,2016-11-09,15,0.0
07/950419,5378010,7,1992-09-23,7,1.0
09/332747,6165832,9,1999-06-14,9,0.0
06/440830,D283108,6,1982-11-12,6,0.0
2015/14688252,10372091,14,2015-04-16,14,0.0
2011/13379998,8836677,13,2011-11-23,13,0.0
2006/11422969,7695946,11,2006-06-08,11,0.0
07/985837,5347428,7,1992-12-03,7,0.0
07/533342,5123742,7,1990-06-05,7,0.0
08/096601,5358291,8,1993-07-22,8,0.0
2003/10525703,7726209,10,2003-08-15,10,0.0
09/931608,6597155,9,2001-08-16,9,0.0
2019/16564832,10768862,16,2019-09-09,16,0.0
2008/12115062,8209878,12,2008-05-05,12,0.0
05/416170,4074293,5,1973-11-15,5,0.0
09/902148,6384775,9,2001-07-10,9,0.0
2011/29408386,D671941,29,2011-12-12,29,0.0
10/096798,6622916,10,2002-03-13,10,0.0
09/917856,6746160,9,2001-07-31,9,0.0
2012/13484837,9309834,13,2012-05-31,13,0.0
2005/11720479,9080500,11,2005-12-12,11,0.0
05/843747,D250087,5,1977-10-19,5,0.0
2008/12663768,8864191,12,2008-05-30,12,0.0
2001/10221355,6985577,10,2001-07-09,10,0.0
2002/10191210,7330897,10,2002-07-09,10,0.0
10/017032,6797293,10,2001-12-14,10,0.0
09/352390,6022527,9,1999-07-13,9,0.0
2016/15056361,9877644,15,2016-02-29,15,0.0
2000/09717553,6866916,9,2000-11-21,9,0.0
09/130920,6010966,9,1998-08-07,9,0.0
2003/10629408,7145891,10,2003-07-29,10,0.0
07/566510,5154613,7,1990-08-13,7,0.0
2008/12343711,8494584,12,2008-12-24,12,0.0
2014/14228962,9375343,14,2014-03-28,14,0.0
2010/12962136,8831246,12,2010-12-07,12,0.0
2010/12690307,8619717,12,2010-01-20,12,0.0
2015/14709470,9939963,14,2015-05-11,14,0.0
2016/15164370,9865841,15,2016-05-25,15,0.0
07/878503,5285775,7,1992-05-05,7,0.0
2010/12945675,8456829,12,2010-11-12,12,0.0
2012/13426511,9019279,13,2012-03-21,13,0.0
2017/29608498,D834889,29,2017-06-22,D,0.0
09/471671,6208112,9,1999-12-24,9,0.0
2002/10079322,7427988,10,2002-02-20,10,0.0
2018/15864665,10357498,15,2018-01-08,15,0.0
2015/14944550,10109705,14,2015-11-18,14,0.0
2018/15907692,11454979,15,2018-02-28,15,0.0
2019/16682742,11434661,16,2019-11-13,16,0.0
8                                   ,5765292,8,1997-02-28,8,0.0
05/800538,4143321,5,1977-05-25,5,0.0
2016/15356810,10041850,15,2016-11-21,15,0.0
06/259505,4478325,6,1981-05-01,6,0.0
29/110011,D425966,29,1999-08-27,29,0.0
2018/16176331,10788247,16,2018-10-31,16,0.0
8                                   ,5673823,8,1996-08-21,8,0.0
2013/14024287,10062071,14,2013-09-11,14,0.0
2000/09695493,7093017,9,2000-10-24,9,0.0
07/372920,5058946,7,1989-06-29,7,0.0
09/838870,6593181,9,2001-04-20,9,0.0
29/053302,D382367,29,1996-04-19,29,0.0
09/340343,6487238,9,1999-06-25,9,0.0
2018/16196099,10795758,16,2018-11-20,16,0.0
2019/16687313,10922093,16,2019-11-18,16,0.0
2004/10807134,7071583,10,2004-03-24,10,0.0
2019/16243339,11263864,16,2019-01-09,16,0.0
2009/12583938,8467098,12,2009-08-27,12,0.0
05/515298,3953689,5,1974-10-16,5,0.0
2012/13659511,9992714,13,2012-10-24,13,0.0
06/770526,4654773,6,1985-08-29,6,0.0
08/132150,5393088,8,1993-10-05,8,0.0
2014/14267630,8943667,14,2014-05-01,14,0.0
2012/13414083,9724665,13,2012-03-07,13,0.0
2020/16733027,11163548,16,2020-01-02,16,0.0
2008/29325571,D608675,29,2008-10-02,29,0.0
09/327410,6473899,9,1999-06-07,9,0.0
2019/16390934,11059583,16,2019-04-22,16,0.0
07/750157,5341261,7,1991-08-26,7,0.0
10/142633,6691029,10,2002-05-09,10,0.0
09/213631,RE36965,9,1998-12-17,9,0.0
07/461137,5030774,7,1990-01-04,7,0.0
2011/13041447,8477216,13,2011-03-07,13,0.0
2019/29715753,D933620,29,2019-12-04,D,0.0
09/415523,6288955,9,1999-10-08,9,0.0
2003/10446412,6933392,10,2003-05-28,10,0.0
2021/29769402,D960217,29,2021-02-05,D,0.0
09/037988,6243588,9,1998-03-10,9,0.0
09/999898,6513439,9,2001-10-23,9,0.0
2002/10075264,6975348,10,2002-02-15,10,0.0
2015/14834785,9558269,14,2015-08-25,14,0.0
2020/29735706,D952099,29,2020-05-22,D,0.0
08/235042,5668994,8,1994-04-29,8,0.0
2016/15360412,10879094,15,2016-11-23,15,0.0
08/578299,5605444,8,1995-12-26,8,0.0
2021/17548611,11420553,17,2021-12-13,17,0.0
2014/29479671,D712116,29,2014-01-17,29,0.0
2008/12178335,8428350,12,2008-07-23,12,0.0
8                                   ,5806076,08,1996-10-29,08,0.0
2017/29627870,D835621,29,2017-11-30,D,0.0
2010/12779015,8262468,12,2010-05-12,12,0.0
07/201003,4888545,7,1988-06-01,7,0.0
2017/15825357,10255306,15,2017-11-29,15,0.0
2015/29525924,D774650,29,2015-05-05,29,0.0
05/840253,4156856,5,1977-10-07,5,0.0
2016/15010262,9575447,15,2016-01-29,15,0.0
07/907668,5348459,7,1992-07-02,7,0.0
07/875738,5244327,7,1992-04-29,7,0.0
05/612301,4019062,5,1975-09-11,5,0.0
2007/11715734,7536127,11,2007-03-08,11,0.0
2012/13722876,8972168,13,2012-12-20,13,0.0
2007/11858289,8501612,11,2007-09-20,11,0.0
29/144181,D458899,29,2001-06-27,29,0.0
