patent_id,ipc_sequence,classification_level,section,ipc_class,subclass,main_group,subgroup,symbol_position,classification_value,classification_status,classification_data_source,action_date,ipc_version_indicator
6853232,0,,H,3,K,005,/08,,,,,,
9325219,0,A,H,2,K,7,075,F,I,B,H,2016-04-26,2006-01-01
5771537,0,,A,47,B,95,02,,,,,,
9408527,2,A,A,61,B,1,00,L,I,B,H,2016-08-09,2006-01-01
11194088,2,A,G,2,B,3,8,L,I,B,H,2021-12-07,2006-01-01
11036361,3,A,H,4,N,21,4223,L,I,B,H,2021-06-15,2011-01-01
9350269,4,A,H,2,M,1,00,L,N,B,H,2016-05-24,2006-01-01
9038389,1,A,F,1,K,9,00,L,I,B,H,2015-05-26,2006-01-01
10623023,0,A,H,3,M,13,27,F,I,B,H,2020-04-14,2006-01-01
7328617,0,A,G,1,H,17,00,F,I,B,H,2008-02-12,2006-01-01
7578777,0,A,B,31,C,99,00,F,I,B,H,2009-08-25,2009-01-01
7056188,0,A,B,24,B,49,16,F,I,B,H,2006-06-06,2006-01-01
11350105,2,A,H,4,N,19,172,L,I,B,H,2022-05-31,2014-01-01
4533907,0,,G,8,B,21,00,,,,,,
10799173,2,A,G,16,H,50,30,L,I,B,H,2020-10-13,2018-01-01
10827610,3,A,C,8,J,7,44,L,I,B,H,2020-11-03,2020-01-01
7698126,2,A,G,10,L,21,06,L,I,B,H,2010-04-13,2006-01-01
10233088,6,A,H,1,B,3,10,L,I,B,H,2019-03-19,2006-01-01
10854632,4,A,H,1,L,29,66,L,I,B,H,2020-12-01,2006-01-01
9040220,2,A,C,7,C,303,32,L,I,B,H,2015-05-26,2006-01-01
8820041,2,A,A,1,D,80,00,L,I,B,H,2014-09-02,2006-01-01
9561143,4,A,B,62,D,39,00,L,I,B,H,2017-02-07,2006-01-01
8988465,2,A,G,2,B,27,01,L,N,B,H,2015-03-24,2006-01-01
8082963,2,A,B,60,C,11,02,L,I,B,H,2011-12-27,2006-01-01
9823318,5,A,G,1,N,1,31,L,I,B,H,2017-11-21,2006-01-01
8742297,1,A,A,1,K,63,06,L,I,B,H,2014-06-03,2006-01-01
7344767,1,A,B,65,D,33,00,L,I,B,H,2008-03-18,2006-01-01
7291620,3,A,A,61,K,31,279,L,I,B,H,2007-11-06,2006-01-01
9150587,2,A,C,7,D,403,12,L,I,B,H,2015-10-06,2006-01-01
6464964,0,,A,61,K,7,42,,,,,,
6180578,0,,C,11,D,7,06,,,,,,
6809045,0,,B,32,B,27,02,,,,,,
7071055,2,A,H,1,L,21,4763,L,I,B,H,2006-07-04,2006-01-01
7053032,3,A,C,11,D,3,386,L,I,B,H,2006-05-30,2006-01-01
11091429,3,A,C,7,C,233,49,L,I,B,H,2021-08-17,2006-01-01
10918344,3,A,A,61,B,5,2,L,N,B,H,2021-02-16,2006-01-01
9042842,4,A,H,4,B,7,06,L,I,B,H,2015-05-26,2006-01-01
7056801,1,A,H,1,L,21,4763,L,I,B,H,2006-06-06,2006-01-01
7261847,2,A,B,28,B,1,26,L,I,B,H,2007-08-28,2006-01-01
9803847,6,A,G,9,F,13,22,L,I,B,H,2017-10-31,2006-01-01
10097946,0,A,G,6,F,15,16,F,I,B,H,2018-10-09,2006-01-01
11173191,3,A,C,7,K,14,715,L,I,B,H,2021-11-16,2006-01-01
11161080,2,A,F,1,N,3,28,L,I,B,H,2021-11-02,2006-01-01
4736900,0,,B,65,H,59,38,,,,,,
9357675,1,A,B,23,P,15,26,L,I,B,H,2016-05-31,2006-01-01
11178992,1,A,E,6,B,9,78,L,I,B,H,2021-11-23,2006-01-01
11130529,2,A,B,62,D,27,2,L,I,B,H,2021-09-28,2006-01-01
10512596,2,A,A,61,K,8,73,L,I,B,H,2019-12-24,2006-01-01
10639234,1,A,A,61,H,11,0,L,I,B,H,2020-05-05,2006-01-01
11337952,1,A,A,61,K,31,235,L,I,B,H,2022-05-24,2006-01-01
10843080,10,A,G,6,F,40,289,L,I,B,H,2020-11-24,2020-01-01
10944757,1,A,H,4,L,12,46,L,I,B,H,2021-03-09,2006-01-01
10434119,0,A,A,61,K,33,16,F,I,B,H,2019-10-08,2006-01-01
8963020,6,A,H,5,K,3,02,L,N,B,H,2015-02-24,2006-01-01
4776140,2,,E,2,D,23,02,,,,,,
5691020,1,,B,44,C,1,16,,,,,,
4092346,0,,C,7,C,143,24,,,,,,
10110796,2,A,G,3,B,17,56,L,I,B,H,2018-10-23,2006-01-01
8965716,0,A,G,1,R,21,00,F,I,B,H,2015-02-24,2006-01-01
8877234,5,A,A,61,K,47,12,L,I,B,H,2014-11-04,2006-01-01
8971346,4,A,H,4,W,12,02,L,N,B,H,2015-03-03,2009-01-01
9438390,3,A,H,4,W,72,04,L,I,B,H,2016-09-06,2009-01-01
10511157,8,A,G,1,R,22,6,L,N,B,H,2019-12-17,2006-01-01
9853742,0,A,H,4,B,11,00,F,I,B,H,2017-12-26,2006-01-01
10932473,2,A,G,1,F,13,0,L,I,B,H,2021-03-02,2006-01-01
11207751,15,A,B,23,K,103,8,L,I,B,H,2021-12-28,2006-01-01
6095177,0,,G,5,D,7,00,,,,,,
7779034,0,A,G,6,F,17,30,F,I,B,H,2010-08-17,2006-01-01
11334738,1,A,G,6,K,7,14,L,I,B,H,2022-05-17,2006-01-01
8997911,2,A,B,62,D,9,02,L,I,B,H,2015-04-07,2006-01-01
9543335,0,A,H,1,L,27,12,F,I,B,H,2017-01-10,2006-01-01
9430168,1,A,G,6,F,3,06,L,I,B,H,2016-08-30,2006-01-01
9933193,1,A,F,25,B,13,00,L,I,B,H,2018-04-03,2006-01-01
8120522,1,A,G,1,S,13,90,L,I,B,H,2012-02-21,2006-01-01
9540456,7,A,C,8,K,5,5435,L,N,B,H,2017-01-10,2006-01-01
8539631,0,A,A,47,L,25,08,F,I,B,H,2013-09-24,2006-01-01
4995358,0,,F,1,L,3,00,,,,,,
7111414,5,A,A,43,B,13,39,L,N,B,H,2006-09-26,2006-01-01
10297578,5,A,H,1,L,27,11556,L,I,B,H,2019-05-21,2017-01-01
10471667,0,A,B,29,C,70,28,F,I,B,H,2019-11-12,2006-01-01
11288306,3,A,G,6,F,16,29,L,I,B,H,2022-03-29,2019-01-01
9827853,2,A,G,1,F,23,28,L,I,B,H,2017-11-28,2006-01-01
7066673,1,A,B,43,K,27,02,L,I,B,H,2006-06-27,2006-01-01
8551492,7,A,C,7,K,5,00,L,I,B,H,2013-10-08,2006-01-01
11238531,0,A,G,6,Q,40,2,F,I,B,H,2022-02-01,2012-01-01
9658375,0,A,G,2,B,1,10,F,I,B,H,2017-05-23,2015-01-01
6905201,3,,B,41,J,002,/175,,,,,,
11085521,5,A,F,1,D,25,18,L,N,B,H,2021-08-10,2006-01-01
9414584,4,A,A,61,K,33,10,L,I,B,H,2016-08-16,2006-01-01
4149475,1,,A,1,B,63,32,,,,,,
11255796,2,A,G,2,B,27,28,L,I,B,H,2022-02-22,2006-01-01
5527435,1,,B,23,H,9,10,,,,,,
9616414,6,A,B,1,J,21,00,L,I,B,H,2017-04-11,2006-01-01
9813246,0,A,G,6,F,3,00,F,I,B,H,2017-11-07,2006-01-01
8676375,1,A,B,65,H,1,00,L,I,B,H,2014-03-18,2006-01-01
10996959,3,A,G,6,F,1,3293,L,I,B,H,2021-05-04,2019-01-01
9915192,1,A,F,16,H,13,06,L,I,B,H,2018-03-13,2006-01-01
10087671,6,A,E,5,B,81,70,L,I,B,H,2018-10-02,2014-01-01
9355549,0,A,G,6,Q,10,06,F,I,B,H,2016-05-31,2012-01-01
7984503,1,A,G,6,F,12,14,L,I,B,H,2011-07-19,2006-01-01
10296387,4,A,G,6,F,11,34,L,I,B,H,2019-05-21,2006-01-01
11185058,2,A,B,65,D,6,0,L,I,B,H,2021-11-30,2006-01-01
9433174,3,A,C,12,N,15,82,L,I,B,H,2016-09-06,2006-01-01
9472069,0,A,H,4,N,7,18,F,I,B,H,2016-10-18,2006-01-01
8768658,2,A,G,6,F,17,50,L,I,B,H,2014-07-01,2006-01-01
9701124,1,A,B,41,J,29,02,L,I,B,H,2017-07-11,2006-01-01
9923173,0,A,H,1,L,51,52,F,I,B,H,2018-03-20,2006-01-01
10723847,1,A,C,8,J,3,20,L,I,B,H,2020-07-28,2006-01-01
9518418,7,A,E,5,F,7,08,L,I,B,H,2016-12-13,2006-01-01
3988899,1,,B,25,G,3,00,,,,,,
7897457,0,A,H,1,L,21,336,F,I,B,H,2011-03-01,2006-01-01
5680503,3,,H,5,B,3,00,,,,,,
9387498,7,A,B,1,F,15,06,L,I,B,H,2016-07-12,2006-01-01
6006730,0,,F,2,M,31,00,,,,,,
9953541,0,A,G,8,G,5,02,F,I,B,H,2018-04-24,2006-01-01
10982422,0,A,E,3,D,9,8,F,I,B,H,2021-04-20,2006-01-01
5027800,0,,A,61,F,5,41,,,,,,
10350318,3,A,A,61,L,2,16,L,I,B,H,2019-07-16,2006-01-01
11206143,1,A,H,4,L,9,32,L,I,B,H,2021-12-21,2006-01-01
5838905,0,,G,6,F,15,16,,,,,,
6766444,0,,G,6,F,9,40,,,,,,
9547571,6,A,G,11,C,8,14,L,I,B,H,2017-01-17,2006-01-01
11303746,0,A,H,4,M,1,72442,F,I,B,H,2022-04-12,2021-01-01
9133415,7,A,A,61,Q,19,06,L,I,B,H,2015-09-15,2006-01-01
7415393,0,A,G,6,F,17,50,F,I,B,H,2008-08-19,2006-01-01
10771110,1,A,H,4,B,3,32,L,I,B,H,2020-09-08,2006-01-01
10140061,1,A,G,6,F,3,6,L,I,B,H,2018-11-27,2006-01-01
10716861,9,A,A,61,K,45,6,L,I,B,H,2020-07-21,2006-01-01
8924885,3,A,G,6,F,3,0485,L,I,B,H,2014-12-30,2013-01-01
10061082,3,A,G,11,B,7,1387,L,I,B,H,2018-08-28,2012-01-01
7863517,1,A,H,1,L,35,30,L,N,B,H,2011-01-04,2006-01-01
10647165,3,A,C,9,J,7,35,L,I,B,H,2020-05-12,2018-01-01
4169442,0,,F,2,M,31,00,,,,,,
7983300,0,A,H,4,J,3,16,F,I,B,H,2011-07-19,2006-01-01
8601025,1,A,G,6,F,17,30,L,I,B,H,2013-12-03,2006-01-01
8235500,1,A,B,41,J,2,145,L,I,B,H,2012-08-07,2006-01-01
8463355,0,A,A,61,B,5,05,F,I,B,H,2013-06-11,2006-01-01
9184007,4,A,H,1,P,1,12,L,I,B,H,2015-11-10,2006-01-01
4962078,0,,B,1,J,21,06,,,,,,
5772630,0,,A,61,M,37,00,,,,,,
7873576,0,A,G,6,Q,40,00,F,I,B,H,2011-01-18,2006-01-01
4198804,0,,A,1,D,39,00,,,,,,
11316064,3,A,H,1,L,31,28,L,I,B,H,2022-04-26,2006-01-01
7790231,1,A,B,5,D,3,06,L,I,B,H,2010-09-07,2006-01-01
10671381,2,A,G,6,F,8,71,L,I,B,H,2020-06-02,2018-01-01
D453382,0,,D,2,501,,,,,,,,
4486405,2,,A,61,K,47,00,,,,,,
4356705,3,,G,5,D,23,00,,,,,,
9144240,3,A,C,7,D,239,47,L,I,B,H,2015-09-29,2006-01-01
7861564,0,A,B,60,R,25,02,F,I,B,H,2011-01-04,2006-01-01
11210918,1,A,H,4,B,17,318,L,I,B,H,2021-12-28,2015-01-01
10811598,0,A,H,1,L,43,4,F,I,B,H,2020-10-20,2006-01-01
5954195,0,,B,65,D,21,02,,,,,,
5631761,0,,G,2,B,26,08,,,,,,
9261740,2,A,G,2,F,1,137,L,I,B,H,2016-02-16,2006-01-01
5566776,0,,B,60,K,28,16,,,,,,
11447520,0,A,C,12,N,15,67,F,I,B,H,2022-09-20,2006-01-01
10758640,11,A,A,61,L,27,34,L,I,B,H,2020-09-01,2006-01-01
10666609,0,A,H,4,L,29,12,L,I,B,H,2020-05-26,2006-01-01
4370604,0,,G,5,B,11,00,,,,,,
10014850,4,A,H,3,K,17,10,L,I,B,H,2018-07-03,2006-01-01
5456553,0,,E,2,D,3,12,,,,,,
10397343,0,A,H,4,L,29,8,F,I,B,H,2019-08-27,2006-01-01
10006743,0,A,F,41,H,1,2,F,I,B,H,2018-06-26,2006-01-01
7182417,0,A,A,47,B,96,04,F,I,B,H,2007-02-27,2006-01-01
10256331,1,A,H,1,L,29,745,L,I,B,H,2019-04-09,2006-01-01
4524141,3,,C,8,F,4,68,,,,,,
8866018,4,A,H,5,K,1,16,L,I,B,H,2014-10-21,2006-01-01
7629151,1,A,C,12,Q,1,68,L,I,B,H,2009-12-08,2006-01-01
9938167,2,A,B,1,D,61,02,L,I,B,H,2018-04-10,2006-01-01
10398966,3,A,G,6,K,9,20,L,I,B,H,2019-09-03,2006-01-01
9916219,1,A,G,6,F,21,81,L,I,B,H,2018-03-13,2013-01-01
9352419,8,A,B,23,K,35,30,L,I,B,H,2016-05-31,2006-01-01
9953257,3,A,H,4,L,29,12,L,I,B,H,2018-04-24,2006-01-01
9479297,3,A,H,4,L,1,00,L,I,B,H,2016-10-25,2006-01-01
7739000,3,A,G,6,F,17,00,L,I,B,H,2010-06-15,2006-01-01
10031173,10,A,H,2,H,3,5,L,N,B,H,2018-07-24,2006-01-01
9683769,5,A,B,23,P,15,26,L,I,B,H,2017-06-20,2006-01-01
10846624,2,A,G,6,F,16,2455,L,I,B,H,2020-11-24,2019-01-01
10196726,7,A,C,21,D,9,46,L,I,B,H,2019-02-05,2006-01-01
4979882,2,,F,4,B,35,04,,,,,,
10561172,4,A,H,5,B,6,10,L,I,B,H,2020-02-18,2006-01-01
9155497,2,A,A,61,B,5,1459,L,I,B,H,2015-10-13,2006-01-01
10831873,4,A,H,4,W,12,6,L,I,B,H,2020-11-10,2009-01-01
9337037,9,A,H,1,L,31,0203,L,N,B,H,2016-05-10,2014-01-01
9022568,1,A,A,61,B,3,00,L,I,B,H,2015-05-05,2006-01-01
8646154,0,A,E,5,D,11,06,F,I,B,H,2014-02-11,2006-01-01
10839297,0,A,G,6,N,5,2,F,I,B,H,2020-11-17,2006-01-01
8859795,1,A,C,7,C,67,00,L,I,B,H,2014-10-14,2006-01-01
7851068,1,A,C,9,K,19,00,L,I,B,H,2010-12-14,2006-01-01
8610754,1,A,B,41,J,27,00,L,I,B,H,2013-12-17,2006-01-01
9520023,2,A,G,5,D,1,00,L,I,B,H,2016-12-13,2006-01-01
7319656,0,A,G,11,B,7,00,F,I,B,H,2008-01-15,2006-01-01
8390595,0,A,G,6,F,3,045,F,I,B,H,2013-03-05,2006-01-01
9573860,5,A,B,1,J,29,80,L,I,B,H,2017-02-21,2006-01-01
11082770,8,A,H,3,G,5,16,L,I,B,H,2021-08-03,2006-01-01
4651064,0,,H,1,J,29,52,,,,,,
9611567,4,A,C,30,B,29,16,L,I,B,H,2017-04-04,2006-01-01
4163068,0,,A,23,L,1,226,,,,,,
9891454,8,A,E,6,B,3,667,L,N,B,H,2018-02-13,2006-01-01
11244913,4,A,H,1,Q,1,22,L,I,B,H,2022-02-08,2006-01-01
10907308,3,A,D,21,H,27,38,L,I,B,H,2021-02-02,2006-01-01
9791802,2,A,G,2,B,26,12,L,I,B,H,2017-10-17,2006-01-01
9013640,5,A,B,60,R,11,02,L,N,B,H,2015-04-21,2006-01-01
9912391,0,A,H,4,W,4,00,F,I,B,H,2018-03-06,2009-01-01
10474358,4,A,G,6,F,3,488,L,I,B,H,2019-11-12,2013-01-01
4134961,1,,C,1,B,17,16,,,,,,
9355759,0,A,H,1,B,7,00,F,I,B,H,2016-05-31,2006-01-01
10366757,7,A,H,1,L,27,11556,L,I,B,H,2019-07-30,2017-01-01
10248343,3,A,G,6,F,1,3287,L,I,B,H,2019-04-02,2019-01-01
10503070,6,A,G,3,F,7,11,L,I,B,H,2019-12-10,2006-01-01
10992193,4,A,F,16,C,29,0,L,I,B,H,2021-04-27,2006-01-01
9572736,2,A,A,61,G,7,002,L,N,B,H,2017-02-21,2006-01-01
7963758,0,A,B,29,C,33,22,F,I,B,H,2011-06-21,2006-01-01
9447262,3,A,C,8,L,9,00,L,I,B,H,2016-09-20,2006-01-01
5929388,0,,G,1,G,19,08,,,,,,
9301960,7,A,A,61,K,31,15,L,I,B,H,2016-04-05,2006-01-01
10306370,0,A,H,4,R,9,2,F,I,B,H,2019-05-28,2006-01-01
7557216,0,A,C,7,D,213,09,F,I,B,H,2009-07-07,2006-01-01
10879848,1,A,H,3,F,1,2,L,I,B,H,2020-12-29,2006-01-01
6137246,0,,G,21,G,4,02,,,,,,
10430277,2,A,H,3,M,13,15,L,I,B,H,2019-10-01,2006-01-01
7976520,3,A,A,61,F,2,14,L,I,B,H,2011-07-12,2006-01-01
D390587,0,,D,16,01,,,,,,,,
9882026,0,A,H,1,L,21,00,F,I,B,H,2018-01-30,2006-01-01
8123764,0,A,A,61,B,17,04,F,I,B,H,2012-02-28,2006-01-01
9633913,1,A,H,1,L,21,66,L,I,B,H,2017-04-25,2006-01-01
7339825,0,A,G,11,C,16,02,F,I,B,H,2008-03-04,2006-01-01
9546551,0,A,F,1,D,5,02,F,I,B,H,2017-01-17,2006-01-01
5693133,0,,C,9,D,101,00,,,,,,
5909755,0,,A,47,L,5,24,,,,,,
6524937,0,,H,1,L,21,44,,,,,,
10811336,4,A,H,1,L,45,0,L,I,B,H,2020-10-20,2006-01-01
9898303,7,A,G,6,F,12,0808,L,I,B,H,2018-02-20,2016-01-01
10698088,3,A,F,21,V,8,0,L,I,B,H,2020-06-30,2006-01-01
6798755,0,,H,4,L,12,28,,,,,,
4038488,0,,H,5,K,5,00,,,,,,
10415666,1,A,F,16,F,15,8,L,I,B,H,2019-09-17,2006-01-01
10883904,3,A,G,1,N,33,36,L,N,B,H,2021-01-05,2006-01-01
5344170,0,,B,62,J,1,02,,,,,,
7181865,2,A,F,26,B,25,04,L,I,B,H,2007-02-27,2006-01-01
10052734,1,A,B,23,Q,17,24,L,I,B,H,2018-08-21,2006-01-01
D253089,0,,D,8,05,,,,,,,,
3998032,0,,B,65,B,7,28,,,,,,
8419523,0,A,A,63,F,9,24,F,I,B,H,2013-04-16,2006-01-01
4036910,0,,C,8,F,293,00,,,,,,
4584116,0,,C,10,M,125,18,,,,,,
11023614,1,A,G,6,F,21,62,L,I,B,H,2021-06-01,2013-01-01
9562256,7,A,G,1,N,33,92,L,I,B,H,2017-02-07,2006-01-01
4654249,0,,D,6,N,7,04,,,,,,
10671688,1,A,H,4,L,29,8,L,I,B,H,2020-06-02,2006-01-01
11151858,3,A,G,6,K,9,0,L,I,B,H,2021-10-19,2006-01-01
10964754,1,A,H,1,L,27,30,L,I,B,H,2021-03-30,2006-01-01
7792830,4,A,G,6,N,5,02,L,I,B,H,2010-09-07,2006-01-01
9011357,0,A,A,61,F,5,00,F,I,B,H,2015-04-21,2006-01-01
9581209,1,A,F,16,D,25,12,L,I,B,H,2017-02-28,2006-01-01
11198869,0,A,C,12,N,15,113,F,I,B,H,2021-12-14,2010-01-01
11170949,2,A,H,1,G,11,84,L,I,B,H,2021-11-09,2013-01-01
9640345,0,A,H,1,H,1,10,F,I,B,H,2017-05-02,2006-01-01
9090668,0,A,C,7,K,7,56,F,I,B,H,2015-07-28,2006-01-01
8677369,0,A,G,6,F,9,46,F,I,B,H,2014-03-18,2006-01-01
10782146,2,A,B,64,D,43,2,L,I,B,H,2020-09-22,2006-01-01
9530874,1,A,H,1,L,29,15,L,I,B,H,2016-12-27,2006-01-01
9956885,4,A,H,1,M,8,04089,L,I,B,H,2018-05-01,2016-01-01
5252013,0,,F,16,B,13,04,,,,,,
9729382,5,A,H,4,L,29,12,L,N,B,H,2017-08-08,2006-01-01
11419564,0,A,A,61,B,6,0,F,I,B,H,2022-08-23,2006-01-01
8155886,0,A,G,1,N,33,48,F,I,B,H,2012-04-10,2006-01-01
7710238,0,A,H,4,Q,5,22,F,I,B,H,2010-05-04,2006-01-01
D439332,0,,D,24,04,,,,,,,,
10163700,4,A,H,1,L,21,3105,L,N,B,H,2018-12-25,2006-01-01
10210676,2,A,B,62,D,5,6,L,I,B,H,2019-02-19,2006-01-01
10076834,1,A,B,25,B,13,46,L,N,B,H,2018-09-18,2006-01-01
9046404,1,A,G,1,F,23,284,L,I,B,H,2015-06-02,2006-01-01
9808047,0,A,A,43,B,23,07,F,I,B,H,2017-11-07,2006-01-01
11217537,3,A,G,2,F,1,1335,L,N,B,H,2022-01-04,2006-01-01
8673928,4,A,A,61,P,35,00,L,N,B,H,2014-03-18,2006-01-01
9944341,2,A,B,62,J,35,00,L,I,B,H,2018-04-17,2006-01-01
10184228,2,A,F,15,B,1,4,L,I,B,H,2019-01-22,2006-01-01
8961013,1,A,B,65,D,30,00,L,I,B,H,2015-02-24,2006-01-01
10725314,4,A,G,2,B,7,9,L,I,B,H,2020-07-28,2006-01-01
10326750,2,A,H,4,L,29,8,L,I,B,H,2019-06-18,2006-01-01
11165687,6,A,H,4,L,12,46,L,I,B,H,2021-11-02,2006-01-01
9278320,1,A,A,61,C,3,025,L,I,B,H,2016-03-08,2006-01-01
8379506,2,A,H,4,B,7,216,L,I,B,H,2013-02-19,2006-01-01
10598343,0,A,F,21,V,7,4,F,I,B,H,2020-03-24,2006-01-01
10500030,4,A,A,61,L,27,24,L,I,B,H,2019-12-10,2006-01-01
10372768,0,A,G,6,F,16,0,F,I,B,H,2019-08-06,2019-01-01
10893578,0,A,H,5,B,3,14,F,I,B,H,2021-01-12,2006-01-01
4083239,0,,G,1,C,21,00,,,,,,
9756146,0,A,G,6,F,21,57,F,I,B,H,2017-09-05,2013-01-01
10690880,3,A,G,3,B,3,10,L,I,B,H,2020-06-23,2006-01-01
6970764,1,,B,23,Q,017,/00,,,,,,
8602330,3,A,B,5,B,5,025,L,I,B,H,2013-12-10,2006-01-01
10336010,1,A,B,32,B,3,4,L,I,B,H,2019-07-02,2006-01-01
10147356,0,A,G,6,F,3,45,F,I,B,H,2018-12-04,2006-01-01
5867882,1,,B,41,C,1,14,,,,,,
8931916,2,A,F,21,V,17,00,L,I,B,H,2015-01-13,2006-01-01
10604094,2,A,F,16,F,7,0,L,I,B,H,2020-03-31,2006-01-01
10784552,0,A,H,1,P,1,30,F,I,B,H,2020-09-22,2006-01-01
10618364,2,A,F,16,F,1,2,L,I,B,H,2020-04-14,2006-01-01
11214974,0,A,E,4,H,4,16,F,I,B,H,2022-01-04,2006-01-01
9129407,1,A,G,6,T,3,40,L,I,B,H,2015-09-08,2006-01-01
7470617,0,A,H,1,L,21,44,F,I,B,H,2008-12-30,2006-01-01
7301276,1,A,H,1,J,63,04,L,I,B,H,2007-11-27,2006-01-01
10814095,0,A,A,61,M,21,2,F,I,B,H,2020-10-27,2006-01-01
8859519,2,A,A,61,K,31,7088,L,I,B,H,2014-10-14,2006-01-01
10976769,5,A,H,4,L,29,8,L,I,B,H,2021-04-13,2006-01-01
8912700,1,A,H,2,K,19,06,L,I,B,H,2014-12-16,2006-01-01
11180645,8,A,C,8,K,5,23,L,I,B,H,2021-11-23,2006-01-01
6068971,0,,C,12,Q,1,00,,,,,,
9776999,6,A,A,61,K,38,05,L,I,B,H,2017-10-03,2006-01-01
9063315,0,A,G,2,B,6,00,F,I,B,H,2015-06-23,2006-01-01
9615379,4,A,H,4,L,1,16,L,I,B,H,2017-04-04,2006-01-01
7290274,1,A,G,6,F,13,00,L,I,B,H,2007-10-30,2006-01-01
8699820,6,A,H,4,N,5,225,L,I,B,H,2014-04-15,2006-01-01
7196499,0,A,G,5,F,1,00,F,I,B,H,2007-03-27,2006-01-01
10411417,4,A,E,4,F,13,74,L,I,B,H,2019-09-10,2006-01-01
9363496,0,A,G,11,B,27,00,F,I,B,H,2016-06-07,2006-01-01
5989813,2,,C,7,H,21,04,,,,,,
9895624,1,A,B,1,D,3,00,L,I,B,H,2018-02-20,2006-01-01
10024050,8,A,E,4,C,3,2,L,I,B,H,2018-07-17,2006-01-01
9994766,0,A,C,9,K,11,66,F,I,B,H,2018-06-12,2006-01-01
10551660,2,A,G,2,F,1,1343,L,I,B,H,2020-02-04,2006-01-01
10447907,0,A,H,4,N,5,225,F,I,B,H,2019-10-15,2006-01-01
10710959,32,A,C,7,C,323,52,L,I,B,H,2020-07-14,2006-01-01
7705613,1,A,G,6,K,9,00,L,I,B,H,2010-04-27,2006-01-01
4692341,2,,A,23,P,1,00,,,,,,
10068682,3,A,B,60,R,16,3,L,I,B,H,2018-09-04,2006-01-01
10549200,4,A,G,6,F,16,9535,L,I,B,H,2020-02-04,2019-01-01
9332831,1,A,A,46,B,9,02,L,I,B,H,2016-05-10,2006-01-01
9654777,5,A,H,4,N,19,93,L,I,B,H,2017-05-16,2014-01-01
9482777,1,A,G,1,V,3,28,L,I,B,H,2016-11-01,2006-01-01
9946094,0,A,G,2,C,3,00,F,I,B,H,2018-04-17,2006-01-01
8727313,0,A,F,16,K,1,22,F,I,B,H,2014-05-20,2006-01-01
10394688,3,A,G,6,F,8,35,L,I,B,H,2019-08-27,2018-01-01
10626292,13,A,C,8,K,9,6,L,N,B,H,2020-04-21,2006-01-01
9062502,1,A,E,21,B,10,12,L,I,B,H,2015-06-23,2006-01-01
5878855,0,,F,16,D,13,06,,,,,,
11317306,2,A,H,4,B,7,6,L,I,B,H,2022-04-26,2006-01-01
8806916,0,A,G,1,N,21,00,F,I,B,H,2014-08-19,2006-01-01
5665772,1,,C,7,D,498,16,,,,,,
7859458,1,A,H,1,Q,1,00,L,I,B,H,2010-12-28,2006-01-01
6276940,1,,G,9,B,1,16,,,,,,
10695959,10,A,B,29,K,75,0,L,I,B,H,2020-06-30,2006-01-01
4241294,1,,H,5,B,41,39,,,,,,
5596879,0,,F,4,B,39,00,,,,,,
9369839,10,A,H,4,W,84,10,L,N,B,H,2016-06-14,2009-01-01
9235994,0,A,G,9,F,3,00,F,I,B,H,2016-01-12,2006-01-01
11428533,1,A,G,6,F,17,16,L,I,B,H,2022-08-30,2006-01-01
10228034,3,A,F,16,D,125,40,L,N,B,H,2019-03-12,2012-01-01
5978195,0,,H,2,H,3,00,,,,,,
10000630,2,A,C,8,F,210,16,L,I,B,H,2018-06-19,2006-01-01
8181878,0,A,G,6,K,7,10,F,I,B,H,2012-05-22,2006-01-01
10452855,2,A,G,6,F,21,62,L,I,B,H,2019-10-22,2013-01-01
10748602,4,A,G,11,C,13,0,L,I,B,H,2020-08-18,2006-01-01
11073135,0,A,F,3,D,1,0,F,I,B,H,2021-07-27,2006-01-01
8838835,2,A,G,10,H,1,00,L,I,B,H,2014-09-16,2006-01-01
5121027,0,,H,1,J,19,06,,,,,,
9872382,6,A,C,9,D,171,12,L,I,B,H,2018-01-16,2006-01-01
5148670,0,,F,2,C,3,00,,,,,,
8962791,7,A,C,8,L,25,14,L,N,B,H,2015-02-24,2006-01-01
10910658,4,A,H,1,M,8,1004,L,I,B,H,2021-02-02,2016-01-01
10569186,5,A,C,25,D,13,24,L,I,B,H,2020-02-25,2006-01-01
4255262,0,,B,3,D,1,02,,,,,,
10836633,5,A,H,5,K,7,20,L,I,B,H,2020-11-17,2006-01-01
8484227,0,A,G,6,F,17,30,F,I,B,H,2013-07-09,2006-01-01
4397526,0,,G,2,B,5,10,,,,,,
9936808,2,A,A,47,B,13,02,L,I,B,H,2018-04-10,2006-01-01
7285982,0,A,H,3,K,19,173,F,I,B,H,2007-10-23,2006-01-01
9069932,1,A,G,6,F,21,30,L,I,B,H,2015-06-30,2013-01-01
10758866,1,A,B,1,D,65,8,L,I,B,H,2020-09-01,2006-01-01
10551355,0,A,B,6,B,1,2,F,I,B,H,2020-02-04,2006-01-01
11190262,2,A,H,4,W,72,8,L,I,B,H,2021-11-30,2009-01-01
6057474,0,,C,7,C,69,76,,,,,,
10678148,1,A,G,3,F,7,20,L,I,B,H,2020-06-09,2006-01-01
10610351,2,A,A,61,B,17,0,L,I,B,H,2020-04-07,2006-01-01
4333709,1,,G,2,F,1,13,,,,,,
