patent_id,raw_examiner_name_first,raw_examiner_name_last,examiner_role,art_group
8318833,Darcy D,LaClair Lynx,assistant,1763.0
4099549,Houston S.,Bell,primary,
6776236,Roger,Schoepper,primary,3672.0
5783606,Zohreh                        ,Fay,primary,
5808237,Hung V.                       ,Ngo,assistant,
7955886,Michelle,Estrada,primary,2823.0
D429602,M. N.,Pandozzi,primary,
11113127,Matthew J,Brophy,primary,2191.0
D345795,A. Hugo,Word,primary,
11455507,Seung H,Lee,primary,2887.0
6741146,John B,Nguyen,assistant,2819.0
10669052,Fred C,Hammers,assistant,3725.0
5494725,Nasser,Ahmad,primary,
6579194,S.,Passaniti,primary,3711.0
8252280,Taeyoon,Kim,primary,1651.0
5083573,Kyle L.,Howell,primary,
8382775,Julian,Woo,primary,3773.0
8059927,Ryan,Lepisto,primary,2883.0
6982128,John S.,Maples,primary,1745.0
8015454,Neil,Miles,assistant,2113.0
6867464,Edward,Wojciechowicz,primary,2815.0
7966587,Suchin,Parihar,assistant,2825.0
7647145,Khoi,Tran,primary,3664.0
9630050,Loan H,Thanh,primary,3764.0
7803705,Kevin,Parendo,assistant,2823.0
10893825,Jacqueline,Cheng,primary,3791.0
9343029,Claire X,Pappas,primary,2626.0
10187403,William S,Powers,primary,2434.0
10103608,Alex W,Mok,primary,2834.0
4896688,Gerald A.,Michalsky,primary,
10768972,Satish,Rampuria,primary,2193.0
8534607,Christopher P,Ellis,primary,3644.0
10325761,John J,Brayton,primary,1794.0
9559362,Robert S,Carrico,assistant,1727.0
4583970,Dalton L.,Truluck,primary,
7166100,Manuel,Mendez,primary,3763.0
6788651,Duc,Ho,primary,2665.0
4858478,Robert N.,Blackmn,assistant,
6284363,Blaine,Copenheaver,primary,
6884747,Roberto,Rabago,primary,1713.0
8005569,Gene,Crawford,primary,3651.0
7787634,Friedrich,Fahnert,assistant,2614.0
7947934,Quang T,Van,primary,3742.0
4861078,Gary L.,Smith,primary,
10831049,Shan,Liu,primary,2871.0
6297810,Kimnhung,Nguyen,assistant,
10356327,Dmitry,Bolotin,primary,2623.0
5425256,Monica E.,Millner,assistant,
11110787,James J,Triggs,assistant,3618.0
6020574,Daniel L.,Robinson,assistant,
D475643,Antoine Duval,Davis,primary,2913.0
8711196,Alessandro,Amari,primary,2853.0
7080487,Naoko,Slack,primary,3635.0
9941633,Briggitte R,Hammond,primary,2833.0
6770967,Jasmine,Clark,primary,2815.0
8127557,Louis,Casaregola,primary,3741.0
7954521,Timothy L,Maust,primary,3751.0
7671666,Lincoln,Donovan,primary,2816.0
4111377,Edward J.,McCarthy,primary,
5841528,Reginald A.                   ,Ratliff,assistant,
4385364,Felix D.,Gruber,primary,
9439885,Ibrahim D,Bori,assistant,1629.0
D721667,Jeffrey D,Asch,primary,2916.0
6168420,Ira S.                        ,Lazarus,primary,
D332965,Melody,Brown,assistant,
10255532,Ibrahim,Siddo,primary,2675.0
11247979,Laura L,Stockton,primary,1626.0
4236000,Bernard,Dentz,assistant,
7837715,David,Comstock,assistant,3733.0
8198159,Eric,Ward,assistant,2891.0
D304537,Bernard,Ansher,primary,
5404302,Susan,Wieland,assistant,
5546504,George B.,Davis,primary,
9585730,Michael,Carey,primary,3766.0
D683281,Philip S,Hyder,primary,2917.0
10492499,Lien T,Tran,primary,1793.0
8490021,Sherrod,Keaton,assistant,2142.0
D747353,Richard E,Chilcot,primary,2916.0
5064299,Robert E.,Wise,assistant,
8866932,Twyler,Haskins,primary,2663.0
6530552,Carl D.,Friedman,primary,3635.0
5068690,R. L.,Moses,primary,
7800812,Loha,Ben,primary,2873.0
D741869,Deanna L,Pratt,primary,2911.0
4286147,Darwin R.,Hostetter,assistant,
D342230,Doris,Clark,assistant,
10999948,Theron S,Milliser,assistant,2841.0
6425225,Stephen F.,Gerrity,primary,3721.0
11347349,Ricardo,Osorio,primary,2692.0
10504355,Rufus C,Point,assistant,2689.0
6847907,John,Barlow,primary,2863.0
8385620,John,Corbett,assistant,2882.0
9800449,Daniel,Washburn,primary,2634.0
5327481,Curtis,Kuntz,primary,
8235348,Anita M,King,primary,3632.0
4972698,Daniel C.,Crane,primary,
4061835,Harry J.,Gwinnell,primary,
6901693,Darren W.,Ark,primary,3643.0
6964814,P. Hampton,Hightower,primary,1711.0
9288876,Haissa,Philogene,primary,2844.0
6186142,Glenn K.,Dawson,primary,
9356023,Jerome,"Jackson, Jr.",primary,2822.0
8356211,Gabriel,Chu,primary,2114.0
3936637,Davis L.,Willis,primary,
6049564,Tesfaldet,Bocure,primary,
11326672,Michael R,Mansen,primary,3654.0
8062137,Gregory,Binda,primary,3679.0
9742928,Chi H,Pham,primary,2471.0
4745849,Edward K.,Look,primary,
9801228,Hanh N,Nguyen,primary,2479.0
7793948,Hau V,Phan,primary,3618.0
6084243,Kiet T.,Nguyen,primary,
6853678,Young T.,Tse,primary,2637.0
3972854,V. P.,Hoke,primary,
7204079,Thomas,Denion,primary,3748.0
7679974,Hoai V,Ho,primary,2827.0
7276018,Lori,Amerson,primary,3764.0
9888154,Helen Q,Zong,primary,2673.0
9217753,Helen,Kwok,primary,2856.0
8495439,Scott,Baderman,primary,2114.0
6684832,Zelalem,Eshete,assistant,3748.0
10254833,Rodney,Amadiz,primary,2694.0
6204288,Robert,Gerstl,primary,
6293534,Joseph J.,"Hail, III",primary,
8210629,Lam S,Nguyen,primary,2853.0
6264350,Thomas M.,Sember,primary,
4731575,Stephen M.,Baker,assistant,
6513463,Gene,Mancene,primary,3747.0
6180925,Teresa,Walberg,primary,
9139757,Ling,Choi,primary,1763.0
8286467,Rose M,Miller,assistant,2856.0
7850248,Hilary,Gutman,primary,3612.0
8412318,Nicholas,Lucchesi,primary,3763.0
4477560,J. Travis,Brown,primary,
D617742,Thomas J,Johannes,assistant,2912.0
7533516,Árpád,Fábián-Kovács,primary,3671.0
9622239,Abdelnabi O,Musa,primary,2472.0
8052798,Michael,Kornakov,primary,1714.0
10038030,Moin,Rahman,primary,2898.0
5233319,Seung,Ham,assistant,
9408446,Chun,Cheung,primary,3728.0
6446767,Devon,Kramer,assistant,3683.0
5786257,John                          ,Niebling,primary,
D320698,Wallace R.,Burke,primary,
11044390,Frederick D,Bailey,primary,2483.0
6113046,Jerome A.,De Luca,assistant,
4205442,Russell R.,Kinsey,primary,
10784154,Sitaramarao S,Yechuri,primary,2818.0
D903663,Shannon W,Morgan,primary,2913.0
10194908,Robert,Long,primary,3721.0
6639639,Kenneth,Parker,primary,2871.0
6077450,Shamim,Ahmed,assistant,
10967618,Hui H,Chin,primary,1762.0
8125607,Robert,Tavlykaev,assistant,2883.0
5237558,Thang V.,Tran,assistant,
6496475,Ken,Vanderpuye,primary,2732.0
9247410,Vladimir,Magloire,primary,2641.0
5945790,Don,Wong,primary,
8663106,Bill,Thomson,primary,3769.0
8027040,Tarifur,Chowdhury,primary,2886.0
7203487,Fan,Tsang,primary,2614.0
4058344,Robert B.,Reeves,primary,
11420596,Michael D,Jennings,primary,3723.0
5620249,Charles E.,Cooley,primary,
4742304,Louis M.,Arana,assistant,
10310993,Abdou K,Seye,assistant,2194.0
10346959,Yosef,Kassa,primary,2663.0
10828603,Sheng H,Davis,primary,1732.0
D365541,Cathron B.,Matta,assistant,
4595688,Robert C.,Whittenbaugh,assistant,
11272119,Marly S,Camargo,primary,2697.0
6494204,Michael G,Mendoza,assistant,3761.0
4085732,James C.,Yeung,assistant,
8741094,Michael,Orlando,primary,1745.0
5231572,Roy N.,"Envall, Jr.",primary,
3937333,George F.,Abraham,assistant,
4173773,John H.,Wolff,primary,
6459057,Michael,Friedhofer,primary,2832.0
6857472,David,Bagnell,primary,3672.0
7134601,Seung Ho,Lee,primary,2876.0
4979314,Henry A.,Bennet,primary,
11000390,Erich G,Herbermann,primary,3771.0
4404174,Herbert T.,Carter,primary,
4201471,Vincent P.,McGraw,primary,
11307280,Rodneye E,Fuller,primary,2852.0
8332826,Evral,Bodden,assistant,2197.0
10802012,Hwa Andrew,Lee,primary,2886.0
11324086,Alexander H,Taningco,primary,2844.0
9636810,L. Susmitha,Koneru,assistant,3675.0
8838951,Fahmida,Rahman,primary,2116.0
6298482,Andrew,Faile,primary,
5039103,George J.,Marlo,primary,
10702662,Jacob Michael,Lindsay,assistant,3783.0
11424507,Imran,Akram,primary,1725.0
5805900,Raymond N.                    ,Phan,assistant,
8233287,Andargie M,Aychillhum,assistant,2835.0
D321746,James R.,Largen,primary,
6343957,Tho D.,Ta,primary,2833.0
10253853,Henry Y,Liu,primary,3654.0
6178222,David P.,Porta,primary,
10965890,Antoinette T,Spinks,primary,2698.0
8091634,Blake,Michener,assistant,3676.0
11454156,Jonathan R,Matthias,primary,3746.0
7500319,Amy Cohen,Johnson,assistant,2841.0
10510682,Brian,Turner,primary,2894.0
5545166,Scott B.,Markow,assistant,
10552321,Hashem,Farrokh,primary,2131.0
5424006,Mark L.,Bell,primary,
7337697,Anthony,Ojini,assistant,3723.0
3965241,Edward J.,Meros,primary,
11305552,Quang N,Vo,primary,2672.0
D251950,Robert C.,Spangler,primary,
5111747,Edgar S.,Burr,primary,
6347411,Robert,Dawson,primary,1712.0
7748226,William E,Tapolcai,primary,3744.0
4557837,Herbert B.,Guynn,primary,
11387371,Edward,Chin,primary,2813.0
7144257,Truc T.,Nguyen,primary,2833.0
6527594,Phuongchi,Nguyen,assistant,2833.0
6251004,Willis,Little,primary,
6896013,Steven O.,Douglas,primary,3751.0
9519734,Sumati,Lefkowitz,primary,2666.0
9954733,John B,Walsh,primary,2451.0
7318747,Hien,Vu,primary,2833.0
10579491,Michael A,Keller,primary,2446.0
6428036,David R.,Dunn,assistant,3611.0
4264580,Shep K.,Rose,primary,
10234591,Huy Q,Phan,primary,2867.0
9393462,David,Buttner,primary,1765.0
7076523,Hai Van,Nguyen,assistant,2142.0
9282230,Patricia I,Young,assistant,2488.0
7868167,Shaojia Anna,Jiang,primary,1623.0
7502248,Trong,Phan,primary,2827.0
4798450,John K.,Corbin,primary,
D876985,Elizabeth J,Oswecki,primary,2912.0
6988368,Charles G.,Freay,primary,3746.0
11327520,Vicky A,Johnson,primary,3656.0
11042947,Mark A,Shabman,assistant,2861.0
9130299,Neil,Abrams,primary,2839.0
10207647,Anand S,Rao,primary,2486.0
6722748,Lanna,Mai,primary,3637.0
9868684,Rosalynd A,Keys,primary,1671.0
4041933,William H.,Grieb,primary,
10945005,William J,Kim,primary,2421.0
11214663,Alex A,Rolland,primary,1796.0
10258956,Daniel,McCracken,primary,1736.0
4448683,John,Adee,primary,
11308540,Mila,Airapetian,primary,3625.0
11403085,Philip,Wang,primary,2199.0
8853535,Sherman,Ng,assistant,2847.0
10126203,Eric,Ward,primary,2891.0
4445173,Thomas M.,Heckler,primary,
5124767,Andrew J.,James,primary,
4814585,E. A.,Goldberg,primary,
6004354,Ginny Allen,Portner,assistant,
9039892,Juan,Valencia,assistant,1771.0
7471213,Shirley,Lu,assistant,2612.0
11295245,Benjamin F,Fiorello,primary,3678.0
D724617,Ian,Simmons,primary,2916.0
5536235,Beverly M.,Flanagan,assistant,
9067343,Ryan,Ochylski,primary,1743.0
8571201,Antim,Shah,primary,2652.0
10303891,Tan T.,Nguyen,primary,2827.0
8111159,Julie,Lieu,primary,2612.0
7082894,Yvonne R.,Abbott,primary,3644.0
10834671,Eunsook,Choi,primary,2467.0
4209083,Duane A.,Reger,primary,
6814110,Steven O.,Douglas,primary,3751.0
10563088,Jessica M,Roswell,primary,1767.0
9399979,Erick,Solis,primary,3747.0
D307274,Horace B.,"Fay, Jr.",primary,
5652907,Meng-Al T.,An,primary,
10760220,Jose A,Fortuna,primary,1748.0
9330910,Shamim,Ahmed,primary,1713.0
10103704,Kimberly,Glenn,assistant,2842.0
5058266,Peter Dungba,Vo,assistant,
10482097,James A,Thompson,primary,2616.0
6713033,Stanley S.,Silverman,primary,1754.0
4566852,Joseph M.,Pitko,assistant,
6513417,Edward K.,Look,primary,3745.0
8246263,Steven J,Ganey,primary,3752.0
8714126,Long T,Tran,assistant,3783.0
6930609,Van T.,Trieu,primary,2636.0
7146000,Benny Q.,Tieu,primary,2614.0
7211978,Lincoln,Donovan,primary,2837.0
9078436,Robert A,Wax,primary,1615.0
4221658,John,Adee,primary,
7036978,Diego,Gutierrez,primary,2859.0
3981903,Jane S.,Myers,primary,
PP18200,Kent,Bell,primary,1661.0
4453500,Henry C.,Yuen,primary,
7633526,Quang V,Le,assistant,2622.0
D470135,Jeffrey,Asch,primary,2913.0
D454932,Mitchell,Siegel,primary,2912.0
9832428,Austin,Murata,primary,1712.0
5621016,Duc,Truong,assistant,
9148210,David S,Huang,assistant,2631.0
D877401,Natasha,Vujcic,primary,2913.0
6989343,Jonas N.,Strickland,assistant,1754.0
3943390,Donovan F.,Duggan,primary,
7962386,Abdul,Basit,assistant,3694.0
5666505,David Y.,Eng,primary,
D724946,Marie Fast,Horse,assistant,2918.0
8133238,Mark,Mashack,assistant,3773.0
D856054,Kevin K,Rudzinski,primary,2924.0
7433122,Diane I.,Lee,primary,2851.0
5204107,Shep K.,Rose,primary,
6349778,David,Bagnell,primary,3672.0
5786527,Michael                       ,Brock,primary,
5860127,Kevin L.,Ellis,assistant,
8644183,Andrew,Lee,primary,2472.0
7312446,Zia R.,Hashmi,assistant,2881.0
6768937,Jacques H.,Louis-Jacques,primary,3661.0
7275860,Sean,Kayes,assistant,2833.0
11392135,Thomas,Ingram,primary,3668.0
9592487,Matthew,Merkling,primary,1725.0
7319841,Ryan D.,Walsh,assistant,2852.0
5998981,Matthew,Nguyen,primary,
8214471,Bunjob,Jaroenchonwanit,primary,2466.0
4991672,Charles A.,Marmor,primary,
D351810,Bernard,Ansher,primary,
6208088,Thuy Vinh,Tran,assistant,
8162730,Helena,Kosanovic,assistant,3749.0
7908080,Mark,Hellner,primary,3663.0
9752107,Cris L,Rodriguez,primary,3732.0
8772968,Aqeel,Bukhari,assistant,2836.0
6754204,Binh,Tieu,primary,2643.0
10983876,Michael,Maskulinski,primary,2113.0
7808086,Thien F,Tran,primary,2895.0
6920888,Amy J.,Sterling,assistant,3632.0
8858778,James,Lin,primary,1754.0
7962978,Alyson M,Merlino,assistant,3673.0
7110599,Dennis,Rosario,assistant,2621.0
4012085,Richard A.,Bertsch,assistant,
D359984,Martie,Thopson,primary,
4170045,Henry K.,Artis,primary,
10576695,Camie S,Thompson,primary,1786.0
11210215,Khoa D,Doan,primary,2133.0
10376455,Boniface N,Nganga,primary,3793.0
6409259,Dennis H.,Pedder,primary,3612.0
7648546,Karla,Hawkins,assistant,1797.0
8020841,George,Nguyen,primary,3723.0
6729910,Jean F,Duverne,primary,2839.0
5975176,Adrienne C.,Johnstone,primary,
5749012,Safet                         ,Metjahic,primary,
10111121,Ian N,Moore,primary,2469.0
7061216,Jessica,Han,primary,2838.0
7234940,Ralph A.,Lewis,primary,3732.0
4911037,Frank T.,Yost,primary,
10094499,James A,Linford,assistant,3679.0
5048955,Richard A.,Rosenberger,primary,
5653706,Lee S.,Cohen,primary,
4348229,Michael L.,Lewis,primary,
9620639,Lawrence,"Tynes, Jr.",assistant,2816.0
10398443,Diane D,Yabut,primary,3771.0
5524031,Daniel D.,Wasil,primary,
7329556,Hoang-Quan,Ho,assistant,2818.0
11345223,Jason S,Daniels,primary,3612.0
D309463,Jeffrey,Asch,assistant,
4582817,P. E.,Konopka,primary,
9253528,Howard D,"Brown, Jr.",assistant,2488.0
7172188,Patrick,Mackey,primary,3651.0
7577794,Victor W,Wang,assistant,2189.0
5247246,Vinh,Nguyen,primary,
D533899,Louis S.,Zarfas,primary,2914.0
8418829,Rodney,Bonck,primary,3655.0
4466272,James J.,Gill,primary,
5755305,Khanh                         ,Dang,primary,
6489555,Dean A.,Reichard,primary,2831.0
6193533,Khiem,Nguyen,primary,
6687195,Carl,"Whitehead, Jr.",primary,2813.0
6849840,Philip H.,Leung,primary,3742.0
9818326,Chun-Nan,Lin,assistant,2693.0
8434190,Jeanette E.,Chapman,primary,3633.0
9145505,Chau N,Nguyen,primary,2847.0
11322348,Dao H,Nguyen,primary,2818.0
D840453,Richard E,Chilcot,primary,2916.0
5223047,John P.,Sheehan,primary,
11124560,Nora M,Rooney,primary,1644.0
11385258,Jas A,Sanghera,primary,2852.0
6110546,D. Lawrence,Tarazano,assistant,
10559713,Hoang-Quan T,Ho,primary,2818.0
11421925,Henry T,Crenshaw,primary,3763.0
7218479,A. J.,Heinz,primary,2627.0
9455886,Taylor,Elfervig,primary,2445.0
D694706,Rosemary K,Tarcza,primary,2917.0
4980533,Donald R.,Valentine,primary,
10758443,Nicholas F,Polito,primary,3619.0
7158550,Minsun Oh,Harvey,primary,2828.0
4736139,Theodore M.,Blum,primary,
5387129,Eugene F.,Desmond,primary,
7940040,Jermele M,Hollington,primary,2858.0
8281226,Charles,Ehne,primary,2113.0
5917403,Mark H.,Paschall,primary,
10718450,Ruth G,Hidalgo-Hernandez,assistant,3726.0
10798464,Michael A,Keller,primary,2446.0
9953270,Christian P,Chace,primary,2129.0
8434885,Stephen F,Husar,primary,2875.0
6777133,Patrick,Ryan,primary,1745.0
8318253,Xiao,Zhao,assistant,1712.0
6879252,Sihong,Huang,assistant,2632.0
5185769,Scott A.,Ouellette,assistant,
6841685,Ceila,Chang,primary,1626.0
D307479,A. Hugo,Word,primary,
9329737,Amare,Mengistu,primary,2623.0
10188390,Michelle,Lopez,primary,3721.0
8835984,Edward,Wojciechowicz,primary,2895.0
4398097,Donald A.,Griffin,primary,
5178671,Mark L.,Bell,primary,
9785637,Greta,Robinson,primary,2169.0
8073943,Ajay,Bhatia,primary,2445.0
4102607,William L.,Freeh,primary,
4845240,Ellis P.,Robinson,primary,
11349804,Kristie D,Shingles,primary,2448.0
D456616,Lavone,Tabor,assistant,2911.0
4343255,H. Hampton,Hunter,primary,
7441014,Kristie D,Shingles,assistant,2141.0
8852160,Bhisma,Mehta,primary,3763.0
D391797,Janice E.                     ,Seeger,primary,
5960784,Carroll,Dority,primary,
10199738,Joseph,Lauture,primary,2845.0
7569899,Victor A,Mandala,primary,2826.0
6829618,Thuy,Pardo,assistant,2175.0
8203696,Christina,Riddle,assistant,2882.0
3957157,Allan N.,Shoap,assistant,
7182640,Truc,Nguyen,primary,2833.0
4860951,Henry A.,Bennet,primary,
4848552,David A.,Scherbel,primary,
5529074,Max,Hindenburg,primary,
8449021,Pinel,Romain,assistant,3612.0
7580983,Djenane M,Bayard,assistant,2441.0
8679381,Matthew,Daniels,primary,1742.0
5049330,Mary Lynn,Theisen,primary,
9463002,Devin,Henson,primary,3736.0
6071553,Shrive P.,Beck,primary,
5417544,John T.,Kwon,primary,
10211575,Travis,Chambers,assistant,2831.0
6602719,Pensee T.,Do,assistant,1641.0
11184413,Joseph R,Maniwang,assistant,2441.0
10740911,Andrew W,Johns,primary,2665.0
9606936,David X,Yi,primary,2132.0
5109523,Eddie P.,Chan,primary,
6401692,Willis R.,Wolfe,primary,3747.0
11059454,Sisay,Yacob,primary,2685.0
D649952,Jeffrey D,Asch,primary,2916.0
D581064,Dana L,Sipos,assistant,2916.0
8747577,Jessee,Roe,primary,1733.0
10709551,David H,Willse,primary,3774.0
6633656,Bhavesh M.,Mehta,primary,2625.0
7245952,Eric F.,Winakur,primary,3768.0
9664842,Glenn,Zimmerman,assistant,2875.0
D339419,H.,Word,primary,
10947532,Nathan A,Bowers,primary,1799.0
8633271,Edward,Cain,primary,1762.0
D817694,Richard E,Chilcot,primary,2916.0
9015628,Weilun,Lo,primary,2179.0
9599433,Lester L,Vanterpool,assistant,3782.0
4664330,Billy S.,Taylor,primary,
9282803,Len,Tran,primary,3752.0
9556317,Anish,Desai,primary,1788.0
7225005,Etsub,Berhanu,assistant,3768.0
9445173,Julie X,Dang,assistant,2656.0
7595307,Shaojia Anna,Jiang,primary,1623.0
8231266,Mirellys,Jagan,assistant,2855.0
11048146,Dennis,Hancock,assistant,2852.0
6639169,Elvin,Enad,primary,2832.0
10297267,Olisa,Anwah,primary,2655.0
6890451,Anthony J.,Green,primary,1755.0
4981492,Olik,Chaudhuri,primary,
4934493,Duane A.,Reger,primary,
D877173,Darlington,Ly,primary,2923.0
D929068,Cynthia,Ramirez,primary,2911.0
7606509,David M,Gray,primary,2852.0
9385215,Asok K,Sarkar,primary,2891.0
7995496,Albert T,Chou,primary,2471.0
5963738,Kevin A.,Kriess,primary,
D871791,Mimosa,De,primary,2913.0
6129205,Jospeh E.,Valenza,primary,
5916549,Robert H.,Harrison,primary,
3965990,Richard T.,Stouffer,primary,
9282877,Rita,Adhlakha,assistant,1711.0
4186268,Alan L.,Rotman,primary,
5381302,Bruce A.,Reynolds,primary,
6971645,Patrick,Mackey,primary,3651.0
6286112,Scott,Baderman,assistant,
7671612,Paresh,Patel,primary,2829.0
5193905,Allen M.,Ostrager,primary,
8664537,Ishwarbhai B,Patel,primary,2847.0
8969854,Telly,Green,primary,2822.0
4076697,Paul R.,Michl,primary,
4996626,A. D.,Pellinen,primary,
10350668,Debra M,Sullivan,primary,3725.0
4934132,John,Petrakes,primary,
9839685,Jeffrey,Parkin,primary,1648.0
9540162,Michelle,Lopez,primary,3721.0
8460187,Pedro,Philogene,primary,3733.0
11207252,Dominic,Lazaro,primary,1611.0
4660691,George H.,Krizmanich,primary,
8533004,Sean K,Hunter,primary,3626.0
8961685,Gustavo,Ramallo,assistant,2826.0
11410224,Robert D,Rines,primary,3683.0
4533863,R. J.,Hickey,primary,
6059359,Peter M.,Cuomo,primary,
7233618,Chieh M.,Fan,primary,2611.0
7476042,Rodney E,Fuller,primary,2862.0
7794884,Brent,Thomas,assistant,1795.0
4721752,Carman J.,Seccuro,primary,
8406185,Ian N,Moore,primary,2469.0
7017241,James R.,Brittain,primary,3677.0
9558111,Thanh,Vo,assistant,2139.0
6762776,Kieu D.,Vu,assistant,2173.0
9176518,Amy,Sterling,primary,3631.0
PP24282,Annette,Para,primary,1661.0
9115213,Sheela J,Huff,primary,1643.0
5691655,Benjamin D.                   ,Driscoll,assistant,
5459662,Gary,Chin,primary,
11174437,Tam M,Nguyen,primary,1771.0
8915238,Kenneth,Rinehart,primary,3743.0
7335428,John J.,Zimmerman,primary,1775.0
9799762,Stephen C,Smith,assistant,2896.0
7664098,Toan D,Nguyen,assistant,2416.0
4273428,L. T.,Hix,primary,
10251166,Edan,Orgad,primary,2414.0
11259342,German Viana,Di Prisco,primary,2642.0
6059172,Patrick,Ryan,primary,
D292732,James R.,Largen,primary,
4016822,H. Hampton,Hunter,primary,
9550495,Gertrude Arthur,Jeanglaud,primary,3661.0
7662980,Raymond,Covington,assistant,1625.0
8792586,Leon-Viet,Nguyen,primary,2632.0
6137269,Shawn,Riley,primary,
5005439,Allan D.,Herrmann,primary,
6874489,Noah P.,Kamen,primary,3747.0
8785888,Michael,Maskell,primary,2881.0
10365024,Edward F,Landrum,primary,3763.0
4277740,Gerard R.,Strecker,primary,
7434480,Edward,Lefkowitz,primary,2855.0
D505464,C.,Tuttle,assistant,2912.0
4876385,Michael L.,Shippen,primary,
7301451,Hung,Nguyen,primary,2612.0
5746589,Weilun                        ,Lo,primary,
8682838,David H,Kim,assistant,2129.0
5030837,Bruce C.,Anderson,primary,
7953495,Carl H,Layno,primary,3766.0
9500947,Anca,Eoff,primary,1722.0
9344022,Eduardo Colon,Santana,primary,2837.0
9433822,Oren,Ginsberg,primary,3764.0
6495875,Belur V,Keshavan,assistant,2825.0
4046256,William T.,"Dixson, Jr.",primary,
