paper,author,affiliation1
2275499667,2223647883,175124709
2261358252,1980032679,170201317
2221809949,825321144,156406944
1992624086,2490789866,2803043754
2165689995,2509893833,1322918889
2884704267,2001552644,180670191
2286725405,2287265485,1306642263
1584250108,2657882210,169381384
2247555507,2247322935,1293923725
2099564715,2464790158,79940851
2769991192,1898424424,157674565
2070581678,395105586,136199984
2005754040,2155995952,116953780
2276090052,347094693,2803066834
2130974673,2097393441,27837315
2091528001,2026298156,116067653
2895172854,2805115407,37574244
2267590237,2275626145,110995367
1578704688,2133920962,155867693
2766713965,2766396536,83205935
2901798837,2587304384,157485424
2040852416,291882600,8204097
2524517309,2679022553,52325
2407323220,2125795576,1283155146
2074946437,2013883671,114457229
1900803012,2258324450,57491350
1997648756,2712250626,196349391
1485852435,267718115,20121455
2071230434,2334166777,191208505
1733727233,1950205132,35462925
2324462238,1974114048,93860229
986474840,2517183289,26005898
2348225175,2158754772,889458895
2031272895,1982729595,177064439
1506027738,2202315035,112862951
1968873370,2195774817,97565354
2049708207,2320537694,40413290
2780812048,2233751690,63966007
1589109440,2762737509,141461282
2147190340,2625183232,165143802
2022497687,2034493137,189590672
1996604797,2108142518,65837984
2131851285,2587150452,154099455
1965711245,1644875470,108290504
2092136207,1873664500,1294671590
1971591982,2507819056,154425047
2903157026,2902723885,8975392
2038319002,2056536530,149899117
2490433103,2126720425,32625721
1973867583,1926404590,180628986
2788700028,2756241088,887064364
2472696318,2833790192,891521709
1857086560,2761774080,1291425158
2067847997,2172988914,1327930874
1967950652,2019966726,108290504
2908594283,2089621716,8961855
2205789542,2161330000,134820265
1486689204,2433338294,91807558
2096309411,2101563824,5467274
1741387157,2108614280,59361560
2770752710,2581228467,19820366
2035373350,2106764403,1282161747
2022918425,597492561,40120149
1482601368,1182881122,136446963
2078968627,2422160360,107554421
2397468401,2297003738,154903789
2287911441,1994867878,48912391
2146806087,2424768383,91045830
2787532386,2237820638,107720978
2139927133,2662577958,1294671590
2119639784,2344913946,36234482
2311317744,2172196243,1289243028
2886213070,2887719068,129862065
2025100733,2333323886,2800226986
2543828283,2640296373,90610280
1902985844,2137723596,35046152
2100483302,2096863187,26347476
2626782272,2019031042,151823869
1723436438,626236442,107639228
1593180686,2310140844,887968799
2036407825,2020114091,861853513
2044815392,2814319449,197809005
66642149,2306816190,189065380
2014411135,2147982713,4092182
2022330759,2137027002,181369854
1989497653,2124516985,24768866
2276949131,2250750140,1329325741
2078442600,339195164,161103922
2606916411,269636903,173304897
2415772777,2103614458,91045830
1158868331,2634280613,36234482
2133834688,2713875157,27483092
1597506874,2066278820,75380228
2312365963,2072465867,130238516
2020324792,1987199591,124357947
1480111659,2162108670,180242103
2555391781,2396846099,169109204
1991659148,2062404472,121748325
1596072130,2077625009,12097938
1993654028,705543618,187531555
2186823466,2164688858,78577930
2073604311,2101583608,102322142
2904306329,2903830756,24943067
2121925641,2125937888,195460627
2314467333,2638592851,180923762
2248552951,2046521128,1325886976
2795136786,2344525016,121797337
1982625709,2101442222,107672454
1590909150,2895061010,24193003
2002013162,2087436989,36234482
2130104786,1969280498,22299242
2055731320,1457786790,197907453
2611037223,2129193621,40034438
1988037632,2141199175,145311948
2293699125,2248191456,223035780
2795108631,236553413,188538660
2325727096,308467479,1289243028
2581332585,2581291969,79817857
2247616413,2171749902,67348948
171976458,2518910106,126515640
1981981278,2147608416,162608824
2546875198,2427118835,179059509
2090708612,2231169527,165932596
1999513992,2027543091,193775966
2521087205,2026492639,121797337
1987433292,2101428698,150209017
810434211,2650424301,928478419
1976635701,2422637332,102149020
2581794071,2117675196,169719367
2566914882,2562239770,137853757
2167429071,2149185063,30771326
2638972285,2467966072,147757910
2463638098,1891970090,200719446
2398323452,2747530857,2750212522
2147331184,2018986337,188950975
2103654989,2150364659,142263535
2164507911,1450027994,2800939219
2306169255,2136418048,130701444
2084278290,2155273941,134085113
1480316361,2049953302,136199984
2061283598,2137889633,106165777
2802524059,2801107987,55712492
2097883689,2763097473,170912547
2906546755,2005018158,185261750
2231995955,2402553389,898379201
2734378818,2281318306,126419005
2021440526,2075914454,15807432
2038824181,2100145835,169521973
2613297887,702702632,157674565
2196157991,2279355700,134113660
2378765430,2670832885,116036724
2618404845,2003606888,187531555
1495479358,261160127,204337017
171264754,1326563487,169199633
1964144958,1996580207,150468666
2904593458,2903918477,392282
2272730074,2262639699,76288800
1986706025,2123317071,56590836
2567087405,2352647370,59411706
2014430076,2105313508,205274468
2789890893,2765895366,181391015
2070656041,2801684105,1316902750
2789423409,2013477779,197323543
2076713557,2578599710,181343428
1974201263,2070862724,74801974
2130947673,2128204877,123387679
2099414226,234353231,60668342
2277550311,2266766028,35440088
2118690076,37407335,201537933
2079940582,2104651376,2799726393
2604061689,2127387532,161103922
1970683825,1687991157,72702400
2788363011,2574478530,223822909
2225530246,2163206039,1333353642
2004419310,2641787090,2801748203
2056010121,2099253103,57206974
2762761601,2763185521,19820366
1558225896,2004819745,118347636
2102725703,2432364068,23946033
1971410064,2222543176,10091056
2415915461,2121358259,146655781
2080884038,1909791535,2388115
2260654800,2158237998,78807220
2096413587,1545109004,63966007
2192984085,2107413345,88155538
2037363887,2397213108,153718931
2069788672,2346487616,170215575
2121535885,2145787159,20529979
2484067087,2539015067,185488668
2096291508,2136860389,52158045
2004127920,2559088372,202276237
2088333784,2866982319,143302722
1990957024,2311644193,79620101
781488400,2235773526,103531236
2167669432,2461961510,59606676
2246899819,1859566836,127558574
1991273830,2427811518,1318687432
2313072350,2306594445,1314466530
2735902401,2372281577,204465549
2581551676,2128398920,162827531
2249042468,2169260876,1341412227
2885221137,2172130761,193775966
1983945476,2163036489,185261750
2803076697,2806577853,116465919
2115180051,2506823212,103635307
1580687474,2191831524,79189158
2066632043,2409908618,76214153
2751522122,1975299513,1317621060
2794348949,1996689900,170201317
2058163334,2504132284,74801974
2195362151,1749003653,1309629988
2605845657,2711039680,887968799
1482750867,2434378929,11559806
2046813150,2354554863,132330766
2045671766,2124307619,5388228
2016638108,1973257662,161548249
2886411217,2133075252,139322472
1987432984,2713625094,126520041
2022348919,2124726294,149213910
2006159519,2153509635,35440088
1995910657,2228011415,82951845
2160186828,2493488175,121934306
2587905243,2588644049,115474868
2803153687,2613987750,139322472
2044702122,2595268346,4092182
2105340703,2130278306,130238516
2339995887,2903383140,40347166
2904145622,2561304125,79741316
2089068201,1896334035,29607241
2141485319,2877724819,193775966
2564653740,2561138340,63966007
2395887738,2138077003,1320697193
2147633363,100972184,1343551460
2901730347,2170230772,180670191
2460033187,2406049870,1305429183
2130359525,2553413731,1288087642
2331296327,2085458409,205783295
2792186096,2207670409,146655781
2775954409,2512773722,62916508
2159813986,2074949104,887968799
2090364575,2681009127,75951250
2012794205,2699211262,1343871089
2037534416,2696240687,82497590
2769997665,2884527481,170239107
2522378135,2523331629,67900169
1564346032,2158924617,110200422
1590827975,2628817390,172574986
2428221626,2510230423,188973947
2615240779,2614964385,52357470
2095323749,2109928091,63966007
2129349078,2047734134,86501945
2915511995,2135108629,183934855
2893580115,1998906644,887968799
2035688359,2680578524,165779595
2044370880,2114056493,87216513
2902461676,2902037485,288749910
2103846905,2249145176,860889466
340407915,1892951807,147482076
1995865849,2572677220,10091056
2267684389,2600231297,115592961
2727824992,2161620426,93860229
2111104901,2139261216,102913810
2053545160,218705047,92715842
2781447672,2510316312,142208455
2168221584,2303122599,155173764
2100770142,2564668769,1289490764
2898532360,2553710480,17974374
1657782784,2148801356,197251160
1930684365,2074744274,193662353
2119733686,2215643328,162185876
2411920285,2206156644,3412056
2885850456,2550473094,153718931
2805246530,2162705604,39343248
1897093422,1892443674,36243813
2551895143,2570684973,1304196042
2408335639,2662764620,5388228
2517092172,2138280431,141596103
2916808451,2167522830,5388228
2330172967,2675062007,82880672
1971092044,28880925,200719446
2041352227,375951010,114457229
2044340445,2106406517,47720641
1492936096,2109226444,10091056
2002492663,2409452679,124055696
2027907092,2429621961,68171755
1978798185,2622545724,111236770
1966094654,139990787,60837268
1996896862,2513202622,113940042
2024565766,373883039,904495901
2038472391,1976430400,43275575
2763593805,2764896367,11892038
2560127478,2571433731,169381384
2783452555,2704281759,2803020280
2037802392,2125727366,32971472
2090409640,2789807593,201537933
2151538847,2104470719,165932596
2004428251,2163360296,125749732
1971983338,2575711129,133999245
2407892894,2505992870,118347220
1975482989,2698223962,1320133117
2877512245,2809600599,4800084
2562307303,2112037357,31746571
162069311,2054794885,97018004
2088244702,2324103027,165735259
2130451571,2432051436,157773358
2549653730,2312394872,24185976
2138630392,2276462856,170897317
2074666180,2079215015,87673952
2134795126,2430324028,5023651
1984452144,2444493614,119454577
2886347119,2885086800,61623833
2916160515,2918140619,1288330432
2161498324,2161248542,155781252
2168945351,2584031845,27837315
2015322328,1972530633,63966007
1965360846,2320566423,28166907
2027646535,2289678859,28792581
2045256552,2180368530,31746571
1971701369,2097061434,90023481
2343743841,2124608301,181391015
2790859528,2661447467,162868743
2141159973,2500787386,157349981
1975316502,2681943935,83776822
2403643137,2556804858,201377164
2402702932,2302511466,119306481
2182676712,2139396761,57206974
1837523367,2206929934,161127581
2592055368,2326238633,132735039
1974506546,2691110490,157674565
1990110695,2205733540,2801880889
2621926553,2623789655,337778094
2536220707,2100989933,58956616
1605852241,2033556057,123946342
2148399690,2159780826,136199984
2076544973,2193763588,5388228
2620704030,2101795953,204947315
2004452414,1963736278,87531838
2206924598,2635184486,69737025
1547240238,1975141751,157674565
2545172076,2747146859,19820366
2162404545,2110301047,922474255
2782475059,2907508320,177933477
2102243229,2809757657,130828816
2158025917,2090498089,124357947
1688414805,2162331115,37461747
2084063905,2231545633,82724352
2383330866,2347696526,149240348
1649829646,2085908245,114090438
2026400826,2310746759,103990859
2000071835,2430021008,1329621470
2095071197,2550805974,59028903
2622467450,1772348593,138689650
2155475403,2307980432,59028903
2122166489,2323316710,52179390
2032995103,2026148290,165779595
2481748101,2498753949,52354020
2035510911,326450765,181343428
2063400632,2623508623,145487455
2903365357,2104253652,69425150
1966884744,174255664,159385669
1561793850,2233695497,1292974536
2044607866,2618743476,1306430637
142222272,2431874210,105296287
2888934942,2889441852,2802630050
1993659347,2618602359,2799712879
2402889339,2234977553,318025780
2071805743,2670434329,193223587
2078869694,2646930082,97018004
2035363830,2016585541,197081775
2037035033,2166782939,36296616
2092540802,2632661996,178232147
2048163223,2106169372,40120149
2194962691,2339846994,61623833
1986510600,2119148096,135310074
2110098964,339611774,170215575
2110734541,2667455903,92403157
1964008472,2105667300,115475287
2165578515,2577393123,1174212
2508569167,2514135693,79223203
2036548197,2167819540,58956616
1915150482,2119342328,1299951241
2210442689,2006288031,168537998
127394989,1236815175,114395901
2000457601,2263181945,21370196
1894449584,2243055727,1315778391
1853102249,2099845293,36243813
2080330339,2599491839,70983195
2090175899,2883054313,1320473756
2097878104,2654192424,47508984
1987771220,2295439148,16733864
2770171164,2770928059,1331897569
2089292963,2236382365,1282311441
2249533202,2235834386,95884543
2805459021,2805200334,86958956
2616899617,2620136236,118501908
2099249910,2679906546,188950975
2499640972,2695588183,924572780
2589784323,2444209224,165525304
2223793388,2124608301,181391015
2758269076,2404136966,122368001
1762060432,1978830825,122534668
2904729999,2905357985,122140584
2022923337,2092064134,202391551
2789924376,2180340666,186246823
2061055981,2659962416,102322142
2153936789,2618337836,6312358
2035012227,2396484869,51556381
2204089764,2660109255,131249849
2051512031,2664840435,98358874
2315592124,2514174682,127317711
2094456162,2580476000,98285908
2566656849,2563258991,124644866
2406104795,2647469567,135598925
1835452796,2479461240,146399215
1822976210,1274724549,190082696
2011298728,2145940307,107139324
2370732873,2658713832,38706770
2291843431,2147713925,19820366
2328766773,2640863799,157485424
2527800248,2195636722,107672454
2774410647,2256375876,6289922
2839891450,2108636164,141945490
2098845972,2346233673,185261750
2001020626,2114562501,114832834
175023632,2113011406,138537684
1971023916,2243084052,1331816111
2337642266,2045027145,23878562
2769171278,1924004573,205984670
2128970031,1984513775,861853513
2519573381,2645757930,111599522
2067768798,2443210706,156144747
2593459975,1144745229,151201029
2045798415,2807348002,118905719
2724281053,2725907222,51882195
2091964807,2308416983,146416000
2344169164,1941563661,100066346
2087857402,2422431163,91136226
2017120265,2700075133,149899117
2740477632,2128410178,154057602
2041436590,2121389070,74801974
180770446,2097738003,197323543
2302583646,2630708231,99484792
2408671961,2763168478,4010417
2009164097,2676405816,24354313
2300114209,2222837224,2250650973
2094996477,2140280295,47508984
2004759877,2575453071,145311948
615874653,2674944344,43406934
2130312065,2002690963,87216513
2592741881,2126764247,135140700
2594242457,2126680248,39422238
1995544989,1849720710,2279609970
2123672984,2642478456,241749
1969994353,2110396867,74801974
1681272694,2204454630,139046659
2064861961,2160375319,922474255
2061714063,2297882260,927275310
2134791602,2236605017,135140700
2009451061,2539865517,130769515
2202089173,2405463080,151281966
2212920028,2309926774,2250650973
2472816172,2344879701,241749
2037010265,1991960058,1302368450
2132105780,2156591624,116067653
2009369550,2671363893,1335486098
2288840002,2710348467,41832843
2898235378,2898150320,84884186
2528988620,2510379597,178574317
2084809570,2421974956,142974352
2154039225,1739138569,153718931
1514051059,2276824084,131729948
2172365047,2044984741,159176309
2078867109,1897232098,82951845
2028947575,2237783780,2801582665
1923248271,1554999182,154851008
2092041115,2788858207,188538660
2737070512,2737106024,45129253
2512962999,2161209051,111979921
1985869666,2044215105,135140700
2610420420,2126118506,10535382
2761888594,2076276207,17404232
247878629,2125938851,1289243028
2001452870,2718630098,135310074
2104723975,1848903897,2801101537
2024842970,2723739873,66514158
2603501572,2008975541,56590836
2560565169,2435993375,96749437
2141948736,2028666975,131249849
2907030982,2109454133,57206974
1017817270,2108687643,1325784139
2060043899,2723400739,102064193
2242860042,2597782038,1341412227
2802074525,2017781280,1320697193
2403766227,2330137985,55732556
2351470049,2156944958,76130692
2796143347,2796036748,182078086
2055445278,2247654040,157485424
2392676248,2383505499,19820366
2563609145,2046547228,177328695
2523028332,2656386387,147554453
2024119903,692485710,188538660
2549673316,1976724215,142444530
2414924286,2316803352,265217849
2900551105,2901177490,142606810
2578527769,2160318367,170201317
2144083283,2539540124,78577930
2035424306,2237215197,41832843
2082917856,2313980209,111088046
1920252539,141460419,45084792
2098949811,2338968374,149744451
2088664263,2653727090,74656192
1998812902,2678995091,95457486
2289382092,1975023754,63739035
1989443318,1976365694,2801468544
2791023876,2132285795,125749732
2127446656,2155598720,1328775524
1988525493,2159437324,24062138
2064705512,2125526892,130442723
2163584069,2707962149,102322142
1558666223,2114799736,169645620
2367288719,2370591361,64175962
2415909612,1981038720,1283155146
1908294782,2135956312,1320133117
2087188479,2323757702,114395901
1974229645,2521283377,180670191
2026747745,2041034428,926574661
2046453086,2113827038,165998391
2617146507,2145303238,112862951
2141081753,2010043533,2252135952
2170139674,73112202,153976015
1978359376,2016428708,883909435
2090184902,2303463230,5023651
2375465780,2486886805,44675526
2024822488,2305146250,188538660
2052130990,2494620256,1298207432
2802428352,2800997002,119575151
1536523137,1603058409,1341412227
2314641594,2094258847,187531555
2059810392,2327337555,117015748
2387077714,2674853838,194450716
2767029835,2567337782,129604602
2066329387,2809252512,54195498
1600652994,2157115423,1330995197
2316533686,2549753733,74656192
1554028345,2632505520,8833935
2171447891,276194875,1294671590
2363157206,2636512187,98834328
2584779126,2104741390,110200422
1932868262,2190616984,70983195
2758169111,2058302780,2803058125
261955098,2296348812,198091727
2305354885,351114363,36234482
2005939812,686334138,130785548
2779570668,2011982220,181343428
2066477116,2117257256,153297377
2020014733,2530392774,203339264
2307974079,2261264779,1334415907
2115129913,2253638631,122140584
194242802,2109546539,157696592
2469676604,2097743613,1315852903
2168643235,2695451655,62804640
2898708423,2091842967,82951845
2001396958,1648344439,51314090
2743392996,2562679758,84218800
1988494610,2155472861,67607428
2801082810,2329137058,185163786
2077433253,2130369279,859038795
2140937180,2557951204,36234482
2067544416,2659221781,201537933
2619244880,2619400190,116036724
1557247940,2178186509,878065381
2761145030,2762909920,38685851
2738545701,2110552885,44666525
2022472102,2099580866,47508984
1626667138,1174901845,1268775
1534896708,1976198292,184840846
2610346322,2100979841,17974374
2047479883,2629618468,193775966
2763598910,2086266407,1330342723
2805551598,2344347702,33256026
2138825638,2124877431,204823248
2118429304,2704176009,113940042
2044009176,2163647204,135598925
2472946274,2468256995,172787465
2396722760,2139257369,135598925
2058238349,715044077,1330342723
2734667856,2557722035,25217355
1973001175,2106851285,138006243
2912629491,2100116061,149251103
136849847,2664776629,204983213
2196659216,2190603829,2609542403
2078246482,1983607734,23946033
2888519944,2128672398,191972202
2374188716,2348590184,204823248
2491292043,1970283748,861853513
2300767199,2639494291,142401562
169159793,2410009649,45643870
1976455216,2490123104,157485424
1991020780,2482568669,77541275
1995225239,2163874854,17626003
2122293237,2069815664,204308271
1821906890,2150418761,139179871
2017699692,2044273504,114027177
2079539261,2618682353,160344538
1984252215,2190567306,165507594
1976088876,2323277345,144245601
304048226,2633145490,181037475
2088556299,2163378865,1294671590
2266167266,2482891988,1311921367
563373921,2527992611,121748325
2147500768,2788931736,201324441
2806179789,2115997844,1326427960
1980082804,723925986,149851306
2088652574,2114965539,74801974
2363387019,2363527919,192327786
1994394104,2270367534,7882870
960609129,2420710172,5388228
2399722409,2632048131,1330995197
2197170821,2567895217,2801362399
2797192911,2260794207,119449181
2064381247,2304251316,98285908
2021657063,2140726944,1302444339
2265877218,2527690780,1332737386
2077215890,2227996515,8087733
2259336557,2120259607,24193003
2074155050,2030003666,112524849
2745751462,2155522176,57664883
1422782652,2684053933,188538660
1980242729,2170107112,1341412227
2120423555,2670774715,27357992
1586677371,1983617289,4588055
2792792578,2747667362,110534114
2030456566,2114356205,4921948
1580610935,2084950431,1326498283
2725786468,2077498048,1314466530
2150175482,1965464404,90589149
2159729914,130652355,166182418
2030195984,2533836046,80180929
2051380714,2465378795,105991555
2316194052,2068839543,203763938
2615344659,2683817184,2801585824
2056853477,1923047215,180437899
2071514769,2019639437,159176309
2903853668,2903941166,11855966
2593897032,2222583618,4104125
2906050627,2906571077,20231570
2186122603,2096900280,150468666
2141614590,2561493013,165450437
2899311610,208023362,110525433
2196625673,1922573443,864441908
2299277421,2285904395,133593841
2071428168,2022568056,180857899
2004018223,2277560075,129604602
2590466406,2344690592,188760350
2602356529,2114189903,98677209
2008285775,706271953,1326427960
2593155482,2224604693,39555362
2089467129,2149935934,19820366
325828178,1993420062,95457486
1570011012,2121556125,72816309
1987945475,2173494663,19820366
2142675968,2494050164,1288882113
2751728655,2752070032,95457486
2144925212,2148894910,197425175
2035257134,102620580,180670191
2909155304,2910526026,90610280
2753620278,2158967697,136199984
2172120941,2228652605,129604602
2165195313,2111718507,1341412227
2040264713,2051764568,134085113
1968413857,2095871292,25254941
2109164347,1240940348,102179633
2738297006,2261087083,181547552
2355238512,2371207621,78988378
2592454088,2288527703,76835614
2286502733,2798266635,1294671590
2884934060,2766666111,130442723
2025553707,2634472148,184843921
1951241809,2137402126,123534392
1971383977,2308822990,192455969
2895826640,2789952453,20231570
2036264510,2582845312,201537933
2886277741,1993415915,126596746
2062956951,2101534469,169521973
2121185525,2482951000,185261750
2030151416,2466298745,1299303238
2414886436,1999392285,67348948
2406047586,2873368925,1325886976
2051858703,2611334909,84218800
134189297,147009241,87216513
2769902896,2773675130,152031979
2067161976,174520617,11701301
2286021179,2281136134,119916105
2048466363,2012606119,130238516
2050302247,2649573935,122411786
2088163116,2524510631,91807558
1996998197,2137727674,27837315
2032432514,2642238787,138819846
995101248,2408821176,2799351866
2412060753,2055877786,99065089
2202599082,1908476093,201537933
2567544770,2502032982,889804353
2345882633,2152390622,139264467
1634165877,2163585836,59814707
2036709725,2122277264,87048295
1584360551,2643697681,98466806
2898574929,2574428342,114131015
2781982142,2786796205,61388159
111884061,2125480621,113306721
2132668893,2032231208,121748325
1892036989,2499126310,1289490764
2530823565,1898149649,202391551
2093029684,2080329556,206105734
2117409452,2435521309,916559398
2398993321,2763972899,869318450
1964836232,2714767167,20231570
2306127936,2308451604,84381889
1507972046,2690439157,34656685
2142597710,1844596319,69552723
2297956952,2301961418,205783295
2118289785,2504998092,2799535048
2047057549,2557342007,22759111
2352817817,2382030197,14894300
2550605308,2177690309,24027795
1978810351,2787368114,102197404
2144554663,1967123179,118564535
2125813407,2114951307,99542240
2142336039,2131851793,36258959
2091595129,2105255066,155781252
2054590842,2527033253,166088655
2009901983,2143476443,74801974
2534724692,2005267411,170897317
2148910323,2714767523,157773358
2068333525,2692462975,58918642
2002666430,18165371,95674353
1981542580,2048122666,29607241
2001950947,1975436124,63920570
2914972686,2811115242,47720641
2038219733,1761291904,145608581
1997656161,2677376778,201448701
2889511132,2082752451,1299303238
66414764,2672225185,181647926
1972291279,2047728013,69552723
2904526598,2904146286,145487455
1998508953,2139353051,98358874
2076229179,2106824575,129774422
2144545346,2168379269,1310859192
2561126820,2308337451,124227911
2153227986,2220172477,153975220
2330503219,2316899745,2803020280
2026903623,2332497059,63634437
1479684988,2713955701,84218800
2114216124,2562241903,153954893
2020238270,2124173429,83558840
2132526727,1972365692,4576418
2157601862,2116112608,12315562
2518372103,2010688001,96679780
2100743107,1980054814,86958956
2600641261,2159337961,7597260
2151267663,1858645783,40034438
2045147146,2145213461,137975476
2043731916,2097219238,188538660
2047330928,1999349229,19820366
1968555864,2640242134,99574509
985002392,2311429420,118347220
2511239964,2555385281,164213776
1580821633,2141564044,89630735
2621081838,2360514646,36819085
1893807380,2173542876,71270174
2884039038,2406762818,1311157440
2588348902,2109839246,16391192
2073447979,2581521671,99464096
2044525700,2098514172,91807558
2920565433,2919052667,82880672
1520979236,2439726369,181631907
2480712991,2274857687,71270174
2162092302,1986878023,268303160
2895297215,1880465151,24027795
2032369202,2598405270,181840440
2082609570,1986816978,2799853436
2405054510,2310579640,1293923725
1962176962,2512160860,1290206253
2498464757,1932335932,169521973
2770934218,2770742036,136199984
2102520727,1754603174,142762351
2399052886,1997180318,179150554
2496448958,2121867531,140221134
2032204610,2211105553,197604219
1964516686,2549516008,154425047
1985984826,2047966244,155660961
2574472900,2572744650,7863295
2292780521,2641505516,12912129
2025121839,2660031871,1118541
1965524803,2303670829,201537933
2112638644,2309178118,95674353
2204575204,46604090,99464096
2510834609,2566523321,108714496
2022514041,2600063534,130701444
2050019243,2158450978,196829312
2916199090,2120021438,90183372
2079327222,2237458720,201537933
2025437257,2081548618,98358874
2097124839,2169639031,126520041
2880621302,2570011028,43439940
1994319792,2112146337,182083151
2139266876,2710913724,2801942218
2736302087,2088069603,39063666
2133817813,2146480542,183111857
1928866925,2697167367,35440088
1989231417,2246122413,95457486
2001864497,2113380245,2803209242
2905496720,2748007629,47720641
2285539329,2505662045,28006308
2016582793,2298157603,24943067
2610759805,2109931392,1334627681
2324457725,2165089638,1300825427
2005183309,1566379485,72227227
2279774662,2250536506,1332737386
2793243878,2190080811,86310350
2000307839,2419873640,201448701
1568060455,2048582340,157075465
2047988172,2190710149,113306721
1792628722,2795654000,157674565
2000958170,2314031468,40034438
1545768903,1958883754,22299242
417044357,2628031694,11893660
2052578540,2332006563,1302368450
2044780408,2160579316,33213144
1974703966,610650515,204308271
2555186700,2554547295,110378019
2517094231,2482153159,203021718
2152501921,2746272140,145894827
2026067426,2144468569,929597975
1988370643,2161253175,167576493
1993336710,2661848689,78577930
2899600835,2016973154,185163786
1963902283,2649701065,317356780
2897247343,2754200966,154526488
2388190207,2703929973,20231570
2006992210,1990091028,184942183
2775406595,2302671255,99464096
1989321832,2227257495,149594827
2088371009,1984711573,4104125
2073452526,1490465715,4577782
1992377053,1655080661,1341618623
2083655749,2289634444,129902397
2404267651,2059783138,135310074
2611137802,1877384860,71999127
2898093992,2898228545,61057504
2376378827,2384984292,116036724
2014022575,2441044189,2802582348
2906400374,2143032606,1288214837
2575238917,2581323415,126158947
2244016782,2260026566,916357946
2047425108,2129582438,1285764155
2123771117,80648670,184942183
2055499091,2095873780,87111246
1483585589,1491101871,2613432
2021807396,2126686835,196829312
2034123696,356812707,32699454
1969702880,2400707476,194450716
1942812508,2428998505,53110688
1121226306,2129092791,170201317
2178973420,1976208694,32597200
2147078508,328931273,57206974
2095142768,2570008671,180437899
2215338012,2125546434,82497590
2318982898,1979113439,205274468
2011723154,2557893605,165951966
2280302547,2638684217,1287627091
2050836755,2848679159,64189623
2081215255,2162327275,129634264
1988668498,2069622844,98957242
2079135783,2169621556,183519381
2559502919,2063508702,1295876152
2066093227,2136543664,16733864
2106385726,2124284965,1327163397
2079419215,1985194085,74801974
2332770351,2306681024,181547552
2898064798,2122579755,59270414
2063794349,2132867362,114090438
2107083387,2122884113,169248161
2092344433,2000260827,39642139
2738647664,1961036871,153297377
2031705451,2606413961,12097938
2555301484,2330527828,118574674
2085329907,1963963517,206105734
2117112183,655325276,887064364
1970553294,2098406654,196345858
133915690,2153957719,181369854
2070918531,2426286053,43406934
2135250313,2125192364,63135867
2486147405,1986609711,1174212
1999821978,2544261352,113306721
1988693354,2514919095,36527812
1990042553,2111341543,121934306
2073482614,1977679224,881427289
2097058060,2107475337,63190737
2024807811,2492461904,2802603828
2357582742,2900210935,205237279
2158727333,2503043497,143593769
2495145790,2169938890,129739261
2886255390,2126143882,111455621
2325926374,2152825909,76134821
117421911,2503191477,118564535
2017297486,2131626669,162577319
1785037092,1976718043,24768866
1996896908,2115697733,157773358
2755738186,1951475234,179193067
1982100257,2572851671,135310074
2165625878,2648525966,161127581
2915365179,2138180960,1334415907
1860396541,2092685862,110200422
2801018244,2801636251,185261750
2787102085,2558737350,111979921
2027802087,2122203285,204730241
2884827416,2789366692,110360157
2087559297,548496075,165143802
1972387996,2124928027,69740276
2792539366,2790517738,189210763
2033359231,2792918509,113940042
1162270837,2065977614,142263535
2190752084,2003907699,204465549
2888054838,2551330011,19820366
2070945434,2559014391,20089843
2754813548,2324280799,4654613
2153364645,2145318575,43406934
2529869030,2125623766,919571938
2800870611,2799382798,168537998
2298933523,2124166143,1322087612
2333940221,2315983096,205274468
2036292727,1979802017,26538001
2099792138,2554109262,169335092
2808734172,2552677212,52357470
2419112009,2508486301,31746571
1544651648,2628172373,54459138
2752142417,2274194915,8408910
2117609662,141199408,102322142
2090167965,2620465101,173920048
1996832993,2723445001,35440088
2745990270,2331224080,130929987
2044857086,2462122724,194019607
2461344935,2118403493,84218800
2538230526,2061931384,317356780
169498818,2028016371,157674565
2115021579,320529561,1341640284
2123691918,2423462076,31419693
1981411410,234611845,51780484
2415005519,2596408176,7923278
2135349471,2477935834,32389192
2622912285,2716904158,157773358
2205508084,2237687309,1287643137
2047534604,2714509815,83816512
2074607392,2048583245,157536573
2294808788,2565680320,74680897
2289234295,2238277040,176337269
2901649573,2746865961,74801974
1917459227,1899557069,130294970
2283115640,2221131843,1324840837
2141284768,2883775127,859038795
2805310925,2633969643,2801138448
2902592409,2902077208,28777354
2725353191,2737307803,185163786
2025038045,2758393623,65081225
2240387036,2101182203,200769079
1995217098,2023669134,4068193
2806980500,2806035170,204983213
1965467136,297194013,84218800
2166941658,2254901556,196349391
130055653,675024370,137799390
2801256991,2801861546,100116408
1997986100,2670245135,121797337
2267252186,2594301021,1311688040
2913710481,2898640420,70876197
2745417718,1481734723,91357014
2027379705,2142462682,1298154867
110975777,2583359258,164915025
2283462141,2343536417,157674565
1977479436,2125205820,31746571
1632429522,2335941136,131141727
2893559963,2883320127,65181880
2165036629,2628511085,124055696
2074090941,2499802422,117197279
1669599271,2657583409,185443292
2071594707,2175544712,169381384
1982499993,2002361101,867280407
1993056401,2720880021,2722730
2374740397,2352765740,43337087
2531741192,2588598638,279440507
1971947202,2302539679,142395110
2280022608,2674997352,1293612202
2014590245,2016002390,98251732
2888188972,2611395172,106157433
2002927783,2472269755,2802934949
1995717873,2046424134,98285908
1599132736,2342563819,166337079
